timestamp,x,y,z,w
1508969151091198,-0.23291,-0.404602,-0.0962524,0.879089
1508969151106464,-0.250183,-0.387024,-0.0869751,0.883179
1508969151131222,-0.25293,-0.368652,-0.0722656,0.891602
1508969151151280,-0.243835,-0.351379,-0.053894,0.902283
1508969151166348,-0.238831,-0.329224,-0.0442505,0.912476
1508969151191414,-0.241638,-0.304443,-0.034729,0.920715
1508969151218495,-0.257813,-0.278442,-0.0166016,0.925049
1508969151257695,-0.272095,-0.251221,0.000427246,0.928894
1508969151273752,-0.28125,-0.229309,0.0179443,0.931641
1508969151280898,-0.289429,-0.201233,0.0404053,0.934937
1508969151295937,-0.29425,-0.172668,0.0619507,0.937927
1508969151310093,-0.297241,-0.146118,0.0811768,0.940063
1508969151339723,-0.30481,-0.120056,0.0987549,0.939636
1508969151355850,-0.315247,-0.0945435,0.113037,0.9375
1508969151400941,-0.321655,-0.0689087,0.126343,0.935852
1508969151401944,-0.326172,-0.0402222,0.136047,0.93457
1508969151408963,-0.328735,-0.00817871,0.144958,0.933167
1508969151429161,-0.329651,0.0254517,0.153137,0.931213
1508969151452076,-0.329224,0.0593262,0.161255,0.928467
1508969151475190,-0.325867,0.0913086,0.168274,0.925781
1508969151497227,-0.320068,0.120422,0.175049,0.923218
1508969151513241,-0.312439,0.147644,0.182495,0.920471
1508969151535302,-0.302795,0.174316,0.191467,0.917175
1508969151556379,-0.291931,0.198425,0.200806,0.913818
1508969151573610,-0.283386,0.217407,0.208252,0.910522
1508969151602821,-0.276062,0.231262,0.213684,0.908081
1508969151616984,-0.266968,0.24292,0.218445,0.906616
1508969151633239,-0.256348,0.253967,0.224365,0.905212
1508969151655351,-0.246826,0.264038,0.233093,0.902771
1508969151678353,-0.234985,0.273865,0.242737,0.900452
1508969151700413,-0.223572,0.276733,0.250916,0.900208
1508969151715669,-0.218018,0.265442,0.252502,0.904541
1508969151736862,-0.215149,0.24646,0.251038,0.911011
1508969151752847,-0.210999,0.229553,0.251343,0.91626
1508969151775824,-0.203979,0.219421,0.253479,0.919739
1508969151797260,-0.198303,0.214172,0.254517,0.921936
1508969151814155,-0.19989,0.208557,0.252747,0.92334
1508969151835265,-0.205994,0.203552,0.251648,0.923462
1508969151856266,-0.210449,0.202637,0.251892,0.922546
1508969151873339,-0.212891,0.203857,0.251465,0.921875
1508969151896372,-0.216858,0.203735,0.250488,0.921204
1508969151916438,-0.22113,0.20282,0.250061,0.920532
1508969151932831,-0.223328,0.203369,0.249695,0.919983
1508969151955724,-0.224487,0.205627,0.248596,0.919495
1508969151977184,-0.225098,0.207947,0.24707,0.91925
1508969151992363,-0.227417,0.208801,0.245728,0.918823
1508969152015436,-0.231018,0.211304,0.244324,0.917725
1508969152038483,-0.232727,0.216125,0.241577,0.91687
1508969152052524,-0.234802,0.219788,0.238647,0.91626
1508969152075585,-0.239502,0.219482,0.235779,0.915833
1508969152104007,-0.246399,0.218018,0.232239,0.915283
1508969152118935,-0.251343,0.218567,0.227234,0.9151
1508969152135947,-0.254395,0.218018,0.221436,0.915771
1508969152159017,-0.256653,0.213501,0.217896,0.917053
1508969152180287,-0.261902,0.203613,0.216431,0.918152
1508969152195329,-0.2677,0.190674,0.214722,0.919678
1508969152217341,-0.271729,0.175781,0.210449,0.922485
1508969152239528,-0.274719,0.157959,0.203857,0.92627
1508969152255443,-0.280457,0.134705,0.194946,0.930115
1508969152285525,-0.288452,0.108154,0.185974,0.932983
1508969152299586,-0.292847,0.0772095,0.177612,0.93634
1508969152315605,-0.295227,0.0430298,0.167908,0.939514
1508969152337804,-0.297668,0.00311279,0.15564,0.941895
1508969152360871,-0.29895,-0.0407104,0.1427,0.942627
1508969152381972,-0.300354,-0.090332,0.129272,0.940674
1508969152397968,-0.299927,-0.136353,0.114807,0.937134
1508969152421092,-0.291809,-0.177368,0.09729,0.934814
1508969152442110,-0.277893,-0.215576,0.0789185,0.9328
1508969152458151,-0.267212,-0.251526,0.062439,0.928101
1508969152480338,-0.256653,-0.282227,0.0432129,0.92334
1508969152502274,-0.23761,-0.309875,0.0246582,0.920288
1508969152518290,-0.220825,-0.336792,0.0137939,0.915222
1508969152540376,-0.205444,-0.363647,0.00231934,0.908569
1508969152561670,-0.192505,-0.379089,-0.0181274,0.904907
1508969152578570,-0.189636,-0.38446,-0.0363159,0.90271
1508969152600630,-0.195068,-0.384094,-0.0484619,0.901123
1508969152621820,-0.209167,-0.38855,-0.0671997,0.894836
1508969152637728,-0.22229,-0.400391,-0.0869751,0.884705
1508969152661009,-0.219177,-0.413147,-0.0941162,0.878845
1508969152682092,-0.19812,-0.427063,-0.0908813,0.877563
1508969152697168,-0.175049,-0.442139,-0.0848389,0.87561
1508969152720312,-0.155273,-0.456848,-0.0845337,0.871826
1508969152743321,-0.146729,-0.460693,-0.0847778,0.871216
