timestamp,roll,pitch,yaw
1508970797586875,-0.333615,-1.05007,-2.65053
1508970797609936,-0.331738,-1.04852,-2.65105
1508970797633887,-0.329729,-1.04672,-2.65123
1508970797649155,-0.328118,-1.0446,-2.65202
1508970797670476,-0.327982,-1.04225,-2.65214
1508970797693227,-0.328537,-1.0386,-2.65079
1508970797747404,-0.329347,-1.03506,-2.65061
1508970797747404,-0.33459,-1.02894,-2.65423
1508970797748361,-0.356296,-1.01828,-2.65157
1508970797769450,-0.395835,-1.00254,-2.64291
1508970797786463,-0.456142,-0.971213,-2.63343
1508970797804532,-0.522268,-0.931421,-2.62274
1508970797829096,-0.573778,-0.884983,-2.60512
1508970797867321,-0.593664,-0.839117,-2.58931
1508970797870173,-0.597468,-0.790601,-2.57313
1508970797888429,-0.605622,-0.738254,-2.55055
1508970797903343,-0.624633,-0.684637,-2.518
1508970797924538,-0.640207,-0.630817,-2.48302
1508970797947602,-0.647932,-0.57643,-2.44959
1508970797962645,-0.647,-0.517117,-2.41197
1508970797984876,-0.636898,-0.452143,-2.37526
1508970798007796,-0.624755,-0.386779,-2.34641
1508970798029883,-0.619501,-0.323494,-2.32354
1508970798044890,-0.622374,-0.26204,-2.30032
1508970798066977,-0.625189,-0.20385,-2.27768
1508970798090041,-0.627128,-0.14829,-2.26217
1508970798105088,-0.62568,-0.0954822,-2.24947
1508970798127145,-0.619717,-0.0398482,-2.23632
1508970798150194,-0.607282,0.0187062,-2.22323
1508970798165260,-0.583336,0.0779869,-2.21391
1508970798187623,-0.560941,0.136309,-2.20967
1508970798209573,-0.545032,0.197679,-2.20945
1508970798224633,-0.530211,0.26004,-2.21299
1508970798247677,-0.518198,0.320772,-2.22096
1508970798269865,-0.511347,0.38021,-2.23422
1508970798285292,-0.503035,0.441715,-2.25229
1508970798307496,-0.495337,0.508434,-2.27833
1508970798329554,-0.490149,0.575746,-2.31585
1508970798344598,-0.500684,0.633646,-2.36181
1508970798367655,-0.518168,0.684759,-2.40722
1508970798389714,-0.528851,0.735019,-2.44923
1508970798404757,-0.543121,0.778017,-2.48794
1508970798427768,-0.562101,0.804117,-2.5232
1508970798449877,-0.573296,0.817102,-2.54635
1508970798467777,-0.580293,0.821491,-2.56057
1508970798487150,-0.579207,0.819399,-2.55818
1508970798510257,-0.57271,0.80916,-2.54433
1508970798524559,-0.564886,0.794167,-2.52584
1508970798547631,-0.552603,0.781774,-2.50554
1508970798569545,-0.541001,0.772917,-2.48515
1508970798584727,-0.534698,0.76462,-2.47006
1508970798607642,-0.535032,0.757393,-2.46347
1508970798629699,-0.53836,0.753754,-2.46445
1508970798644740,-0.545047,0.752454,-2.46894
1508970798666798,-0.55233,0.752489,-2.47352
1508970798689869,-0.558226,0.751261,-2.47863
1508970798704983,-0.564085,0.750199,-2.48261
1508970798734979,-0.567303,0.750831,-2.48436
1508970798750092,-0.568181,0.751992,-2.48319
1508970798765117,-0.568229,0.750858,-2.47954
1508970798787282,-0.566666,0.747925,-2.47455
1508970798809554,-0.56326,0.745452,-2.46876
1508970798824810,-0.56063,0.741914,-2.46362
1508970798848733,-0.558171,0.737036,-2.45929
1508970798869991,-0.556094,0.731857,-2.45584
1508970798888073,-0.554396,0.727815,-2.45261
1508970798909095,-0.552568,0.725121,-2.44914
1508970798930231,-0.550301,0.722886,-2.44643
1508970798947385,-0.549614,0.7186,-2.44423
1508970798968440,-0.548464,0.713701,-2.44297
1508970798989536,-0.547728,0.707384,-2.44169
1508970799016592,-0.546375,0.699382,-2.4391
1508970799035618,-0.558171,0.737036,-2.45929
1508970799049852,-0.547997,0.669108,-2.4331
1508970799067834,-0.550319,0.645516,-2.43022
1508970799089116,-0.552047,0.615141,-2.42636
1508970799110301,-0.554418,0.579261,-2.41938
1508970799127340,-0.556209,0.539124,-2.41207
1508970799157418,-0.561758,0.493977,-2.4082
1508970799177594,-0.567723,0.445635,-2.41037
1508970799192513,-0.568951,0.395539,-2.41541
1508970799210585,-0.568703,0.343541,-2.42189
1508970799229751,-0.571217,0.290284,-2.42794
1508970799251831,-0.574328,0.236454,-2.43116
1508970799269875,-0.57598,0.182518,-2.43299
1508970799290065,-0.575394,0.132571,-2.43395
1508970799320227,-0.568182,0.0845573,-2.43531
1508970799330255,-0.556809,0.03638,-2.4349
1508970799350338,-0.550831,-0.0128463,-2.43092
1508970799372502,-0.55407,-0.0634417,-2.42685
1508970799390572,-0.559987,-0.110547,-2.42449
1508970799409953,-0.55731,-0.156132,-2.42659
1508970799432208,-0.548079,-0.200845,-2.43108
1508970799450134,-0.543789,-0.248361,-2.43602
1508970799470157,-0.541569,-0.299927,-2.44316
1508970799492595,-0.53665,-0.353426,-2.45266
1508970799509697,-0.535267,-0.408181,-2.46162
1508970799530082,-0.547148,-0.467711,-2.47027
1508970799552201,-0.561272,-0.533224,-2.48335
1508970799570348,-0.56184,-0.604673,-2.50335
1508970799589534,-0.54875,-0.680376,-2.52829
1508970799612601,-0.531309,-0.764631,-2.55623
1508970799630537,-0.516522,-0.85745,-2.58652
1508970799649927,-0.504909,-0.946848,-2.62143
1508970799672833,-0.480947,-1.02275,-2.67313
1508970799689877,-0.44086,-1.06962,-2.74113
1508970799709989,-0.410093,-1.10483,-2.80632
1508970799732033,-0.401827,-1.11824,-2.84017
1508970799750059,-0.419418,-1.11443,-2.8173
1508970799771093,-0.380487,-1.11634,-2.79786
1508970799792192,-0.310203,-1.12019,-2.7842
1508970799810287,-0.251193,-1.12356,-2.7612
1508970799831346,-0.201279,-1.12522,-2.73825
1508970799852406,-0.159841,-1.12345,-2.72166
1508970799869624,-0.129179,-1.12135,-2.7221
1508970799890825,-0.12623,-1.12033,-2.72727
1508970799912771,-0.142336,-1.12003,-2.73267
1508970799929814,-0.169846,-1.1198,-2.73228
1508970799951006,-0.194548,-1.11895,-2.73028
1508970799972296,-0.215788,-1.11755,-2.72588
