timestamp,roll,pitch,yaw
1508971122627939,-0.544862,-0.931035,-1.42037
1508971122641985,-0.544773,-0.930228,-1.42114
1508971122666994,-0.543078,-0.929117,-1.42123
1508971122687021,-0.540744,-0.928874,-1.42126
1508971122702169,-0.538662,-0.92875,-1.42166
1508971122726315,-0.537284,-0.928819,-1.42188
1508971122780643,-0.535872,-0.928677,-1.42223
1508971122781471,-0.53697,-0.928366,-1.42298
1508971122790580,-0.539779,-0.926195,-1.42342
1508971122807622,-0.545501,-0.924556,-1.42466
1508971122831863,-0.55155,-0.920836,-1.43335
1508971122856930,-0.567422,-0.912666,-1.44637
1508971122905272,-0.591406,-0.89821,-1.45388
1508971122915292,-0.619794,-0.879141,-1.45498
1508971122929223,-0.647738,-0.854942,-1.45127
1508971122929223,-0.665908,-0.828687,-1.44696
1508971122950394,-0.679029,-0.799649,-1.44299
1508971122965336,-0.692414,-0.76814,-1.43784
1508971122987592,-0.704978,-0.734547,-1.43177
1508971123009615,-0.724958,-0.69777,-1.4241
1508971123024620,-0.755976,-0.656626,-1.41439
1508971123047681,-0.786292,-0.61398,-1.40275
1508971123078796,-0.805386,-0.571242,-1.39399
1508971123084779,-0.821385,-0.526019,-1.38643
1508971123106840,-0.838604,-0.477758,-1.37602
1508971123129900,-0.849041,-0.428182,-1.36591
1508971123145942,-0.839573,-0.372631,-1.355
1508971123166999,-0.821151,-0.317849,-1.34049
1508971123190060,-0.807427,-0.26304,-1.32093
1508971123206105,-0.839909,-0.208929,-1.30141
1508971123227159,-0.875169,-0.137231,-1.27957
1508971123250221,-0.897598,-0.0732104,-1.25812
1508971123274290,-0.897391,-0.0133014,-1.23472
1508971123287428,-0.87847,0.0451695,-1.20748
1508971123309558,-0.85072,0.101774,-1.18149
1508971123326534,-0.828095,0.15336,-1.16382
1508971123347660,-0.807201,0.202591,-1.15275
1508971123369853,-0.782005,0.25411,-1.1452
1508971123386061,-0.75256,0.304905,-1.13929
1508971123407261,-0.729665,0.355011,-1.13175
1508971123430326,-0.71526,0.399638,-1.11766
1508971123446220,-0.711577,0.437454,-1.09815
1508971123467418,-0.713894,0.468615,-1.07822
1508971123490341,-0.71697,0.488557,-1.06453
1508971123506570,-0.719818,0.501162,-1.05537
1508971123527780,-0.723723,0.504213,-1.04892
1508971123549823,-0.730179,0.501387,-1.04305
1508971123567765,-0.741946,0.494543,-1.03827
1508971123587789,-0.758051,0.485139,-1.03292
1508971123609979,-0.774524,0.473191,-1.02753
1508971123627891,-0.788992,0.462485,-1.02238
1508971123647980,-0.799576,0.454417,-1.01799
1508971123670052,-0.805517,0.447951,-1.01679
1508971123688143,-0.807356,0.443112,-1.01669
1508971123707457,-0.801731,0.442494,-1.01686
1508971123730358,-0.79568,0.443586,-1.01699
1508971123747624,-0.78847,0.447108,-1.01714
1508971123767712,-0.783005,0.45095,-1.01806
1508971123789758,-0.779468,0.456194,-1.01936
1508971123807783,-0.77384,0.46168,-1.02028
1508971123827861,-0.772644,0.46423,-1.02032
1508971123849894,-0.771256,0.465395,-1.02016
1508971123867944,-0.770224,0.465943,-1.0191
1508971123890002,-0.771401,0.466163,-1.01841
1508971123911116,-0.772364,0.466284,-1.01713
1508971123928196,-0.772917,0.465204,-1.0149
1508971123950228,-0.771824,0.46364,-1.0129
1508971123971460,-0.770333,0.462642,-1.01158
1508971123987500,-0.76974,0.46176,-1.01044
1508971124010561,-0.769774,0.461466,-1.00927
1508971124031622,-0.769152,0.460412,-1.00832
1508971124047660,-0.769206,0.46022,-1.00839
1508971124069720,-0.769294,0.460465,-1.00958
1508971124093785,-0.76944,0.461612,-1.0117
1508971124108028,-0.769848,0.462785,-1.01365
1508971124130091,-0.770551,0.462985,-1.01464
1508971124152330,-0.770751,0.463463,-1.01542
1508971124172523,-0.771334,0.464127,-1.01616
1508971124190459,-0.771604,0.464747,-1.01689
1508971124212490,-0.773242,0.465411,-1.01868
1508971124239765,-0.773285,0.465435,-1.02005
1508971124250732,-0.775966,0.463956,-1.02121
1508971124272795,-0.783845,0.458039,-1.02104
1508971124292020,-0.79133,0.446977,-1.0195
1508971124315362,-0.795193,0.43064,-1.01939
1508971124332544,-0.79933,0.407232,-1.02389
1508971124352601,-0.804847,0.375644,-1.03464
1508971124370652,-0.805295,0.339093,-1.05113
1508971124392916,-0.79902,0.299272,-1.06878
1508971124414975,-0.789979,0.254486,-1.08046
1508971124430018,-0.787522,0.204041,-1.09022
1508971124453198,-0.797279,0.147335,-1.10432
1508971124472633,-0.812902,0.082462,-1.12296
1508971124497553,-0.818123,0.00715879,-1.14076
1508971124517822,-0.805742,-0.0699923,-1.15265
1508971124532835,-0.767596,-0.142183,-1.1608
1508971124550023,-0.730761,-0.210603,-1.17078
1508971124580104,-0.702587,-0.275169,-1.18206
1508971124592283,-0.68175,-0.340605,-1.19553
1508971124610184,-0.669741,-0.405272,-1.21638
1508971124632442,-0.661411,-0.46577,-1.24153
1508971124659555,-0.650278,-0.520271,-1.26498
1508971124669537,-0.636871,-0.572173,-1.28792
1508971124691596,-0.619046,-0.622898,-1.31762
1508971124713658,-0.607975,-0.671079,-1.34681
1508971124729883,-0.611494,-0.713897,-1.36642
1508971124752116,-0.617063,-0.756877,-1.38254
1508971124773202,-0.605348,-0.804884,-1.40076
1508971124788378,-0.571269,-0.851402,-1.41952
1508971124811638,-0.528443,-0.893668,-1.43626
1508971124832583,-0.482935,-0.933793,-1.45664
1508971124855645,-0.440452,-0.967239,-1.48138
1508971124871661,-0.415405,-0.991811,-1.50131
