timestamp,x,y,z,w
1508967048094045,-0.45343,-0.414856,-0.588867,0.524963
1508967048118097,-0.464294,-0.385864,-0.60437,0.519958
1508967048139490,-0.473938,-0.355408,-0.616211,0.519043
1508967048154029,-0.479248,-0.328003,-0.623047,0.524048
1508967048178132,-0.480103,-0.302979,-0.622925,0.538269
1508967048199361,-0.475037,-0.285522,-0.618225,0.557373
1508967048237618,-0.468384,-0.268982,-0.609375,0.580505
1508967048245710,-0.462219,-0.250854,-0.597839,0.605042
1508967048255597,-0.457581,-0.230469,-0.583984,0.6297
1508967048274651,-0.453369,-0.208679,-0.567566,0.654846
1508967048290698,-0.447632,-0.186584,-0.549194,0.680603
1508967048319907,-0.440369,-0.162415,-0.530762,0.705688
1508967048374060,-0.433838,-0.137512,-0.514404,0.726807
1508967048374918,-0.429443,-0.10907,-0.500793,0.743591
1508967048375918,-0.427856,-0.0767212,-0.484253,0.759277
1508967048396203,-0.424011,-0.0462036,-0.464417,0.776123
1508967048409320,-0.413452,-0.0197144,-0.442505,0.795532
1508967048431470,-0.395691,0.00567627,-0.419983,0.816711
1508967048453778,-0.374512,0.0310669,-0.398315,0.836731
1508967048468808,-0.350952,0.0562744,-0.380188,0.853882
1508967048491122,-0.326538,0.0828857,-0.364624,0.868042
1508967048514038,-0.303345,0.114197,-0.349915,0.878906
1508967048529329,-0.279602,0.147766,-0.335999,0.887146
1508967048551325,-0.25708,0.181458,-0.324524,0.891968
1508967048573333,-0.238403,0.215759,-0.313538,0.893433
1508967048588684,-0.220215,0.248962,-0.303894,0.892822
1508967048611931,-0.201904,0.280029,-0.294006,0.891235
1508967048634232,-0.184326,0.307251,-0.285461,0.888855
1508967048649256,-0.1698,0.331909,-0.277283,0.885437
1508967048671435,-0.156494,0.354065,-0.269226,0.881836
1508967048693810,-0.143372,0.373535,-0.261536,0.878357
1508967048708976,-0.132385,0.387817,-0.255615,0.87561
1508967048731033,-0.124207,0.398743,-0.248596,0.873901
1508967048754088,-0.118713,0.407166,-0.241943,0.872681
1508967048769994,-0.114319,0.414246,-0.236084,0.871521
1508967048791369,-0.112549,0.420044,-0.229858,0.870605
1508967048813279,-0.112976,0.424377,-0.224854,0.869812
1508967048830325,-0.113403,0.42688,-0.22113,0.869446
1508967048851524,-0.114502,0.428528,-0.218506,0.869202
1508967048873472,-0.11853,0.429199,-0.217041,0.868652
1508967048891490,-0.124512,0.428711,-0.21759,0.86792
1508967048911589,-0.129761,0.427917,-0.219421,0.867065
1508967048933648,-0.133362,0.427612,-0.221252,0.866211
1508967048950747,-0.137024,0.427673,-0.222656,0.865234
1508967048971053,-0.140869,0.427917,-0.224243,0.864136
1508967048994117,-0.142761,0.428711,-0.225037,0.86322
1508967049010040,-0.142212,0.430176,-0.225281,0.862549
1508967049031131,-0.142517,0.431396,-0.225098,0.861877
1508967049054131,-0.142761,0.432434,-0.224854,0.861389
1508967049070171,-0.144653,0.432922,-0.225037,0.860779
1508967049091372,-0.14563,0.433655,-0.225586,0.860107
1508967049114340,-0.14447,0.434509,-0.224609,0.860107
1508967049130334,-0.142883,0.434998,-0.222534,0.860657
1508967049151533,-0.142944,0.434814,-0.221252,0.861084
1508967049173485,-0.142273,0.434143,-0.220154,0.861816
1508967049191612,-0.141663,0.4328,-0.219177,0.862854
1508967049211895,-0.142151,0.430664,-0.218567,0.864014
1508967049234291,-0.142212,0.427856,-0.218384,0.865417
1508967049252212,-0.142883,0.424866,-0.21875,0.866699
1508967049271580,-0.144104,0.421875,-0.219299,0.867798
1508967049293666,-0.145264,0.418518,-0.219421,0.869202
1508967049316581,-0.146912,0.414551,-0.219971,0.870667
1508967049331701,-0.148743,0.409546,-0.22113,0.872498
1508967049355766,-0.149719,0.40332,-0.223145,0.874695
1508967049376162,-0.150818,0.395691,-0.226074,0.877197
1508967049394067,-0.154175,0.385681,-0.23053,0.879944
1508967049415369,-0.159058,0.373535,-0.237061,0.882568
1508967049436741,-0.165039,0.359558,-0.244812,0.885132
1508967049454666,-0.170959,0.343994,-0.254089,0.887634
1508967049477709,-0.178223,0.326904,-0.263977,0.889709
1508967049496845,-0.187439,0.308289,-0.27533,0.891052
1508967049513801,-0.198425,0.289246,-0.287476,0.891235
1508967049534966,-0.209106,0.266968,-0.300903,0.891296
1508967049556925,-0.220337,0.241638,-0.31366,0.891418
1508967049574181,-0.231567,0.21582,-0.323975,0.891479
1508967049595431,-0.241882,0.188721,-0.33313,0.891541
1508967049616489,-0.252686,0.158752,-0.342041,0.890991
1508967049634738,-0.266052,0.127258,-0.351868,0.888367
1508967049656782,-0.280396,0.0982056,-0.360779,0.884033
1508967049676832,-0.291626,0.0671997,-0.370117,0.879456
1508967049693854,-0.301819,0.034668,-0.37854,0.874268
1508967049716917,-0.316467,0.00286865,-0.387146,0.866028
1508967049735989,-0.333252,-0.0281982,-0.399292,0.853638
1508967049754013,-0.346863,-0.0595703,-0.414612,0.839172
1508967049777260,-0.355652,-0.0928955,-0.427734,0.825806
1508967049796336,-0.362366,-0.127197,-0.438721,0.812439
1508967049814365,-0.372925,-0.156067,-0.451538,0.79541
1508967049836424,-0.381592,-0.181274,-0.465149,0.777893
1508967049856521,-0.387573,-0.207703,-0.476257,0.761475
1508967049874522,-0.396851,-0.2323,-0.486267,0.743103
1508967049896583,-0.414246,-0.249207,-0.50061,0.71814
1508967049919663,-0.42627,-0.265198,-0.516724,0.693542
1508967049934687,-0.429932,-0.282043,-0.529785,0.6745
1508967049956741,-0.430786,-0.298279,-0.540771,0.658081
1508967049976906,-0.431091,-0.315125,-0.550781,0.641541
