timestamp,roll,pitch,yaw
1508968410583297,-0.388586,-0.99915,-1.66389
1508968410590320,-0.388922,-0.999269,-1.66429
1508968410614923,-0.39657,-0.995073,-1.66793
1508968410634976,-0.416478,-0.988895,-1.67566
1508968410650081,-0.44396,-0.984916,-1.67508
1508968410673142,-0.480744,-0.975269,-1.66189
1508968410718288,-0.505784,-0.956933,-1.64701
1508968410727333,-0.527208,-0.929523,-1.62867
1508968410735334,-0.555671,-0.890689,-1.59914
1508968410755407,-0.556945,-0.850628,-1.57249
1508968410771519,-0.564518,-0.804417,-1.54604
1508968410800599,-0.588198,-0.755945,-1.52545
1508968410852878,-0.630419,-0.709588,-1.50475
1508968410862902,-0.674573,-0.659634,-1.49506
1508968410862902,-0.726911,-0.600013,-1.47383
1508968410875915,-0.749207,-0.539392,-1.45214
1508968410890067,-0.757635,-0.472652,-1.42925
1508968410912282,-0.753216,-0.401022,-1.40935
1508968410935311,-0.744142,-0.326423,-1.38806
1508968410949352,-0.739355,-0.245053,-1.36853
1508968410972644,-0.732995,-0.160845,-1.3535
1508968410994667,-0.716898,-0.0739886,-1.34039
1508968411009709,-0.694995,0.0138062,-1.33164
1508968411031741,-0.675957,0.0981039,-1.32807
1508968411054802,-0.659989,0.178142,-1.32697
1508968411069869,-0.646019,0.252965,-1.3314
1508968411091929,-0.634463,0.318029,-1.3312
1508968411114990,-0.619757,0.375516,-1.32632
1508968411137021,-0.612726,0.425173,-1.32641
1508968411152061,-0.609342,0.470283,-1.32766
1508968411174123,-0.606458,0.505943,-1.33079
1508968411190165,-0.599117,0.53538,-1.33264
1508968411212223,-0.597568,0.558167,-1.33559
1508968411234284,-0.598612,0.576985,-1.33687
1508968411249328,-0.59577,0.592279,-1.33559
1508968411272382,-0.596086,0.601371,-1.33613
1508968411294476,-0.601863,0.60398,-1.34013
1508968411311487,-0.606792,0.603788,-1.34466
1508968411332678,-0.611651,0.601095,-1.34881
1508968411354876,-0.618313,0.593685,-1.3527
1508968411377022,-0.625718,0.583615,-1.35544
1508968411392051,-0.630206,0.57358,-1.35887
1508968411415966,-0.634521,0.564095,-1.36253
1508968411437021,-0.636917,0.55672,-1.36489
1508968411452089,-0.63837,0.549715,-1.36582
1508968411474121,-0.639818,0.543861,-1.3664
1508968411497180,-0.639917,0.539131,-1.36816
1508968411512248,-0.639393,0.53417,-1.36934
1508968411534280,-0.638262,0.528856,-1.36875
1508968411557496,-0.638109,0.523277,-1.36822
1508968411572553,-0.636633,0.517531,-1.36727
1508968411594618,-0.634234,0.509628,-1.36416
1508968411617646,-0.632239,0.49969,-1.35947
1508968411632664,-0.63171,0.489024,-1.3563
1508968411655789,-0.62985,0.479848,-1.35439
1508968411678028,-0.635322,0.477747,-1.35485
1508968411692316,-0.650086,0.471447,-1.35928
1508968411715370,-0.653711,0.459446,-1.35872
1508968411738412,-0.642554,0.428529,-1.35105
1508968411752318,-0.628146,0.385835,-1.34423
1508968411775378,-0.618561,0.335578,-1.33975
1508968411798439,-0.617522,0.279966,-1.34035
1508968411812477,-0.627523,0.235873,-1.34674
1508968411834550,-0.632866,0.188758,-1.35168
1508968411857762,-0.638512,0.134846,-1.35871
1508968411880882,-0.648467,0.077781,-1.36473
1508968411895166,-0.658162,0.021862,-1.36999
1508968411917309,-0.662575,-0.0342587,-1.37582
1508968411932496,-0.664527,-0.0935048,-1.37924
1508968411954727,-0.669992,-0.154536,-1.38731
1508968411977749,-0.675866,-0.212232,-1.39633
1508968411992726,-0.673809,-0.268112,-1.40592
1508968412015096,-0.670264,-0.333021,-1.41268
1508968412037354,-0.670336,-0.393687,-1.42427
1508968412052463,-0.657564,-0.451271,-1.44467
1508968412074675,-0.634654,-0.507134,-1.45861
1508968412097753,-0.629016,-0.562877,-1.46504
1508968412112708,-0.628303,-0.623418,-1.47956
1508968412134724,-0.616649,-0.67191,-1.50213
1508968412156779,-0.589386,-0.714632,-1.52634
1508968412172856,-0.56711,-0.744166,-1.55393
1508968412195019,-0.55543,-0.776496,-1.59256
1508968412217144,-0.568741,-0.805049,-1.62662
1508968412233187,-0.584056,-0.843846,-1.65984
1508968412255275,-0.583142,-0.881587,-1.69573
1508968412277446,-0.549235,-0.92353,-1.73667
1508968412293586,-0.503515,-0.963973,-1.76859
1508968412314701,-0.460525,-1.00528,-1.79487
1508968412336833,-0.420314,-1.04409,-1.81508
1508968412353882,-0.380966,-1.06614,-1.83006
1508968412375099,-0.342262,-1.06112,-1.83498
1508968412397473,-0.340903,-1.04949,-1.81087
1508968412413566,-0.330678,-1.05038,-1.79258
1508968412434695,-0.317836,-1.05238,-1.78355
1508968412457695,-0.311118,-1.05456,-1.77247
