timestamp,x,y,z
1508968552998410,-104,65.75,46.8125
1508968553021844,-121.75,77.1875,61.625
1508968553036711,-110.438,78.375,87.5
1508968553060167,-40.125,79.625,110.688
1508968553081258,19.625,98.6875,116.625
1508968553096265,10.375,107.438,127.938
1508968553150411,-51,130.375,120.25
1508968553158458,-57.75,84.75,156.438
1508968553166458,-25,65.125,167.75
1508968553182494,-15.5625,32.875,205.125
1508968553202551,28.5,97.25,205.375
1508968553233634,92.5625,95.1875,201.625
1508968553286817,82.375,89.375,217.938
1508968553286817,65.25,90.0625,229.5
1508968553287820,62.375,117.563,217.375
1508968553299852,61.125,145,215.063
1508968553320944,63.625,162.5,203.938
1508968553343184,84.3125,167.813,192.063
1508968553361232,72.5625,164.125,177.563
1508968553381692,77.75,157.25,165.438
1508968553403727,77.375,147.063,162.125
1508968553421720,52.5625,127.563,144.125
1508968553440770,44.625,104.438,126
1508968553463990,40.9375,77.1875,108.125
1508968553481914,29.9375,50.9375,86.4375
1508968553500965,21.5625,26.25,68.8125
1508968553524017,5.1875,2.625,41.3125
1508968553541239,-9.875,-17.625,9.375
1508968553561442,-19.0625,-26.375,-22.625
1508968553583516,-11.75,-31.3125,-39.1875
1508968553601628,-3.6875,-36.875,-44.1875
1508968553621718,-9.375,-32.4375,-45.125
1508968553644000,-9.8125,-19.625,-40.5
1508968553661943,3.25,-8.375,-38.0625
1508968553681100,8.25,-0.25,-33.8125
1508968553704154,-4.3125,7.125,-36.1875
1508968553721068,-32.875,10.875,-35.4375
1508968553742265,-133.75,-16.1875,-52.875
1508968553764231,-256.563,-37.1875,-37.5
1508968553781258,-250.375,14.25,8.6875
1508968553802316,-13.5,146.938,12.9375
1508968553823491,117.438,116.813,-25.125
1508968553841384,-35.375,88.625,-100.313
1508968553862614,-44.4375,60.5,-170.625
1508968553883652,15.6875,-54.75,-63.9375
1508968553901761,-22.5,-47.875,-16.4375
1508968553923825,-49.375,4.375,-58.125
1508968553944167,-81.8125,1.4375,-41.125
1508968553961132,8.6875,-15.0625,-24.4375
1508968553982365,11,-20.8125,-16.1875
1508968554003436,-27.75,-23.75,-20.625
1508968554021444,-29.4375,-36.9375,-25.375
1508968554042508,-14.5,-41.875,-25.625
1508968554063694,-5.375,-45.125,-30
1508968554081603,-8.0625,-48.3125,-31.6875
1508968554102662,-0.1875,-49.75,-41.3125
1508968554123841,-1.875,-58.6875,-42.625
1508968554141797,-6.375,-63.9375,-46.1875
1508968554163827,-8.625,-69.1875,-53.6875
1508968554183989,0.4375,-74.0625,-60.1875
1508968554202030,4.6875,-85,-75.125
1508968554224057,6.8125,-98.5,-83.4375
1508968554244163,28.625,-103.5,-105.563
1508968554267204,47.4375,-117.75,-133.813
1508968554283378,59.125,-126.625,-155.125
1508968554306472,77.5,-127.813,-158.75
1508968554328725,98.1875,-140.125,-161.625
1508968554343011,97.875,-162.125,-172.625
1508968554366021,74.3125,-167.75,-195.188
1508968554387318,82.0625,-153.25,-191.938
1508968554403324,133.375,-162.375,-182.063
1508968554433405,118.938,-166.438,-162.375
1508968554446598,70.25,-158.188,-149.563
1508968554462519,52.875,-143.313,-150.938
1508968554485578,-15.375,-132.563,-144.438
1508968554508613,-113.313,-125.563,-140.25
1508968554522880,-146.125,-93.75,-133.063
1508968554546135,-106.75,-50,-107.813
1508968554568219,-60.375,-36.75,-82.6875
1508968554582370,-33.6875,-24.375,-68.1875
1508968554605471,-36.8125,-5.875,-57.0625
1508968554628710,-21.5625,-1.5625,-36.875
1508968554642748,5.5625,-9.625,-34.625
1508968554665813,29.625,9.3125,3.6875
1508968554687969,40.5,21.875,36.75
1508968554709168,20.4375,9.5625,29.1875
1508968554726085,-5.4375,-0.125,21.6875
1508968554748344,-9.6875,-7.3125,4.5
1508968554762348,1.3125,-7.75,-0.3125
1508968554785439,11.6875,-3.0625,11.375
1508968554808504,16.5,-0.125,12.5
1508968554822730,21.1875,2.75,8.875
1508968554845790,18.875,-0.5,6.8125
1508968554868024,15.625,-1.125,1.75
