timestamp,roll,pitch,yaw
1508969686744962,-0.586388,-0.905662,1.67641
1508969686768463,-0.606241,-0.872997,1.68824
1508969686785010,-0.630251,-0.836206,1.70095
1508969686805098,-0.657593,-0.794732,1.71579
1508969686828702,-0.679663,-0.74637,1.72752
1508969686843771,-0.698102,-0.695274,1.73696
1508969686888859,-0.71559,-0.640794,1.74198
1508969686896923,-0.730272,-0.58241,1.74287
1508969686910951,-0.7471,-0.523303,1.74603
1508969686925006,-0.770042,-0.46406,1.75186
1508969686949024,-0.791752,-0.402546,1.75753
1508969686972114,-0.805882,-0.339697,1.7621
1508969687014341,-0.811608,-0.273883,1.77066
1508969687025255,-0.811966,-0.205511,1.7804
1508969687031236,-0.807015,-0.131906,1.78661
1508969687047477,-0.796142,-0.0558637,1.78773
1508969687068530,-0.785639,0.0228769,1.7891
1508969687089719,-0.778226,0.104417,1.79085
1508969687105663,-0.771798,0.18457,1.78714
1508969687128722,-0.774098,0.264176,1.78074
1508969687150003,-0.774903,0.344338,1.77882
1508969687165996,-0.777254,0.421979,1.7766
1508969687188054,-0.781343,0.4965,1.77253
1508969687209134,-0.780669,0.566381,1.77021
1508969687226152,-0.785446,0.632304,1.77276
1508969687248210,-0.791591,0.694089,1.77884
1508969687269268,-0.794743,0.754254,1.78484
1508969687286314,-0.790263,0.809548,1.79623
1508969687308371,-0.782403,0.859669,1.81842
1508969687329492,-0.771405,0.907831,1.84532
1508969687345647,-0.756453,0.950546,1.87135
1508969687368770,-0.741026,0.983282,1.896
1508969687390093,-0.730037,1.00583,1.92166
1508969687406093,-0.720797,1.02133,1.94215
1508969687428195,-0.714406,1.02998,1.95763
1508969687449351,-0.713851,1.03169,1.96511
1508969687466257,-0.718647,1.02998,1.96626
1508969687488350,-0.72715,1.02764,1.961
1508969687509515,-0.733523,1.02489,1.95599
1508969687533438,-0.73813,1.02107,1.95242
1508969687556722,-0.742083,1.01824,1.94994
1508969687578976,-0.741356,1.01751,1.95073
1508969687593230,-0.738778,1.01682,1.95337
1508969687616318,-0.739404,1.01547,1.95243
1508969687639355,-0.739051,1.01381,1.95207
1508969687653394,-0.736057,1.01184,1.9539
1508969687676465,-0.733915,1.01066,1.9547
1508969687698801,-0.731028,1.01104,1.95545
1508969687713670,-0.728381,1.01188,1.95549
1508969687736731,-0.725462,1.01234,1.95672
1508969687758824,-0.721725,1.01219,1.95903
1508969687773096,-0.719348,1.01223,1.95979
1508969687797138,-0.718625,1.01078,1.9584
1508969687819410,-0.717243,1.00651,1.95835
1508969687833458,-0.716504,0.999302,1.95738
1508969687856509,-0.716924,0.989799,1.95561
1508969687879591,-0.718768,0.976128,1.95245
1508969687899893,-0.720099,0.959962,1.95
1508969687916780,-0.720227,0.942897,1.94778
1508969687939060,-0.724673,0.92477,1.94254
1508969687960253,-0.735234,0.90407,1.93162
1508969687976298,-0.747689,0.882199,1.91989
1508969687998413,-0.761135,0.859204,1.90718
1508969688021510,-0.77579,0.83709,1.89214
1508969688044568,-0.786612,0.817591,1.87846
1508969688058605,-0.797915,0.798399,1.86654
1508969688081637,-0.809409,0.776896,1.85559
1508969688103822,-0.817987,0.751705,1.84555
1508969688118735,-0.824983,0.719579,1.83522
1508969688142099,-0.821466,0.682819,1.83127
1508969688164061,-0.813642,0.639236,1.82812
1508969688185145,-0.804343,0.589779,1.82704
1508969688209198,-0.794054,0.534283,1.82706
1508969688231355,-0.783304,0.471701,1.8267
1508969688245629,-0.773879,0.403441,1.82663
1508969688261524,-0.767597,0.332304,1.82747
1508969688283733,-0.760472,0.260704,1.82824
1508969688305677,-0.751807,0.18825,1.82729
1508969688321683,-0.746394,0.119274,1.82557
1508969688343766,-0.742467,0.055048,1.8214
1508969688364841,-0.732909,-0.00474276,1.8154
1508969688381845,-0.713567,-0.061571,1.808
1508969688403905,-0.694561,-0.119747,1.80111
1508969688424960,-0.673457,-0.176649,1.79935
1508969688432120,-0.643741,-0.232792,1.80154
1508969688447163,-0.604282,-0.285499,1.80715
1508969688469315,-0.565442,-0.339526,1.81661
1508969688492412,-0.530351,-0.398745,1.82064
1508969688507422,-0.504297,-0.463974,1.8183
1508969688529605,-0.490643,-0.5317,1.81132
1508969688551524,-0.48525,-0.596658,1.80164
1508969688566707,-0.472266,-0.658863,1.78923
1508969688589765,-0.45563,-0.720644,1.77622
1508969688611989,-0.443327,-0.786437,1.76111
1508969688627035,-0.435702,-0.860484,1.74017
1508969688650087,-0.42648,-0.93793,1.71366
1508969688672262,-0.407534,-1.00703,1.6806
1508969688687496,-0.379908,-1.05205,1.63637
1508969688709684,-0.351289,-1.07645,1.58335
1508969688732019,-0.347546,-1.09435,1.55003
1508969688747264,-0.353565,-1.1041,1.5358
1508969688769391,-0.358024,-1.1075,1.53715
1508969688792474,-0.355056,-1.10468,1.54556
1508969688808449,-0.347572,-1.09993,1.55804
1508969688829656,-0.344685,-1.09558,1.5729
1508969688851746,-0.346493,-1.09207,1.58672
1508969688868787,-0.350427,-1.08866,1.59517
1508969688889171,-0.358289,-1.08547,1.60274
1508969688912243,-0.364275,-1.08206,1.60846
1508969688928171,-0.36787,-1.07969,1.61355
