timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1508969675850660,-5,-3,1,14,-22,3,0,-3
1508969675850660,3,3,5,34,105,8,3,3
1508969675851663,-1,1,-1,-6,-102,-11,-2,-1
1508969675851663,2,0,-3,-18,23,8,-1,-1
1508969675852666,-8,-1,-1,-27,-22,-20,-3,-2
1508969675852666,0,-4,-1,11,-8,2,-6,-4
1508969675854672,-2,-1,-1,7,54,2,2,5
1508969675854672,8,6,7,19,-38,0,5,3
1508969675862764,26,11,4,21,64,9,-3,1
1508969675862764,-49,-12,0,-17,-33,-3,3,-2
1508969675870767,29,-6,-8,-19,-12,-10,-11,-5
1508969675870767,-7,-7,-7,-8,-37,-8,1,-3
1508969675877776,5,5,-1,-10,2,8,11,5
1508969675877776,-24,-14,-6,-21,-5,-2,-4,-7
1508969675891798,13,3,3,5,-6,-4,1,-1
1508969675891798,-3,7,0,20,-3,0,1,6
1508969675901796,-8,-9,8,10,49,13,1,-3
1508969675901796,10,3,-6,-2,-27,-8,-1,0
1508969675915833,-17,-4,-10,-9,13,-9,-31,-6
1508969675915833,16,2,12,-15,31,22,19,3
1508969675923163,-5,7,2,34,-29,-10,15,3
1508969675923163,5,-3,-22,-39,25,-4,-33,-5
1508969675937196,-3,-4,-3,10,-55,15,39,4
1508969675937196,8,10,16,8,45,-7,-10,2
1508969675979137,1,-1,1,0,-58,-8,-6,2
1508969675979137,3,3,6,13,33,-6,-14,0
1508969675979137,-3,-3,-12,-24,-3,-3,13,-3
1508969675979137,0,3,14,-12,-28,-7,-10,-3
1508969675983188,-2,-1,-21,17,43,10,1,-2
1508969675983188,1,0,10,23,38,3,3,2
1508969675984148,2,4,-12,-15,-26,0,2,0
1508969675984148,3,5,8,2,42,-4,-5,1
1508969675989209,-13,-22,-8,-13,-26,-7,-6,-7
1508969675989209,-3,-4,-11,-34,-21,-11,-3,-4
1508969675997331,-8,1,9,20,-36,0,5,4
1508969675997331,1,-2,9,8,3,2,-5,0
1508969676006208,6,6,-8,-20,7,3,-14,-1
1508969676006208,-4,-9,-28,-3,17,14,12,-3
1508969676020390,0,-6,-20,-30,-5,-2,-7,-3
1508969676020390,-1,4,18,11,-25,-11,2,-1
1508969676027427,3,7,12,32,3,0,-6,0
1508969676027427,-2,-7,-28,-23,-5,-4,0,0
1508969676050518,1,0,4,-21,-13,-3,-6,0
1508969676050518,-4,-1,-8,19,5,8,-2,-6
1508969676052519,5,8,19,30,10,2,8,4
1508969676052519,4,9,23,28,-2,4,3,4
1508969676073631,-8,-23,-54,-32,52,3,1,-2
1508969676073631,-5,-8,-20,-57,-35,-6,-7,-4
1508969676074624,-4,-6,-6,-23,-27,-28,-17,-1
1508969676074624,3,10,25,44,-13,24,40,9
1508969676088615,6,15,54,19,-17,-17,-18,-1
1508969676088615,-3,-12,-53,-19,13,5,13,-1
1508969676089620,-4,2,16,3,17,9,-22,-6
1508969676089620,2,3,4,-18,5,-3,0,1
1508969676111846,4,0,30,26,-31,-5,8,0
1508969676111846,-1,3,-14,12,67,17,15,-4
1508969676116841,2,4,22,-16,-58,-9,5,3
1508969676116841,1,4,-16,16,-10,-12,-19,-1
1508969676124745,4,-2,-15,-43,11,-5,-13,-2
1508969676124745,-12,4,25,-5,-11,0,1,2
1508969676133744,2,-15,-26,51,18,17,23,1
1508969676133744,7,15,20,16,6,-1,-7,1
1508969676148880,-11,-16,-62,-13,10,-31,-11,-5
1508969676148880,8,-4,-33,-36,-44,-2,10,6
1508969676149814,-5,-9,-7,-26,32,5,-14,-7
1508969676149814,0,6,15,15,-2,18,35,6
1508969676170984,7,0,8,-17,105,-32,-76,-16
1508969676170984,-18,6,40,48,-99,11,-4,-1
1508969676172841,14,20,37,48,79,35,33,25
1508969676172841,-7,-21,-19,-45,-7,-20,-69,-11
1508969676184877,2,-2,-24,-19,-12,24,40,19
1508969676184877,-4,-6,17,-32,12,-27,-54,-10
1508969676193931,1,8,11,16,-12,-1,9,-4
1508969676193931,-7,-17,-42,-74,-20,-5,1,-3
1508969676208977,0,7,28,39,-12,15,2,-3
1508969676208977,14,-8,-36,18,12,1,25,8
1508969676209944,-28,-1,3,-27,-11,-23,-24,1
1508969676209944,-5,-12,15,52,25,10,-17,-16
1508969676231146,-2,1,3,15,-3,7,54,4
1508969676231146,12,7,10,1,-16,-13,7,-4
1508969676233033,-2,2,-7,-37,13,42,64,15
1508969676233033,2,-4,-13,5,-31,-29,-29,-8
1508969676245068,-9,-4,16,17,-11,12,2,-1
1508969676245068,4,7,25,11,17,-19,-59,-5
1508969676253180,2,-5,-20,4,-3,-28,-5,-14
1508969676253180,-6,2,4,-13,-6,14,9,6
1508969676268099,10,15,15,45,-9,-22,-84,-9
1508969676268099,-8,-27,9,-16,-6,38,88,15
1508969676270103,-1,-5,-14,-23,-1,-12,-20,-4
1508969676270103,10,10,-6,2,-13,11,14,10
1508969676291424,-9,3,18,-1,-13,-5,50,5
1508969676291424,8,-10,-33,10,30,-16,-88,-14
1508969676292393,6,7,23,39,-6,9,39,-2
1508969676292393,-7,7,26,6,18,-18,-9,8
1508969676304568,3,0,-6,-30,4,29,5,-4
1508969676304568,-5,-10,-25,21,-18,-14,-1,0
1508969676313483,2,-6,-11,-2,-2,6,-21,-7
1508969676313483,0,-1,-4,-5,8,-17,-3,-6
1508969676328643,-5,6,7,-17,-15,8,28,0
1508969676328643,-6,-1,-5,26,36,5,-2,1
1508969676329524,6,-5,-14,-64,-24,-7,11,-1
1508969676329524,-8,-8,9,32,12,7,12,8
1508969676350584,12,-6,-13,2,15,-4,-32,-4
1508969676350584,-4,9,3,-1,-12,-11,4,-8
1508969676352555,2,6,18,9,-13,-6,-25,8
1508969676352555,2,-16,-32,26,43,4,-42,-17
1508969676364727,-16,-8,14,-13,-7,8,27,-7
1508969676364727,-11,6,10,33,2,-9,-14,-5
1508969676373609,4,9,-6,66,64,-10,-57,-6
1508969676373609,-26,-60,-41,-59,-61,8,63,8
1508969676388796,10,1,0,-3,10,5,23,12
