timestamp,roll,pitch,yaw
1508968767513323,-0.436725,-0.915212,-1.29141
1508968767528417,-0.4271,-0.908196,-1.29498
1508968767552906,-0.422312,-0.902199,-1.29813
1508968767573465,-0.421586,-0.898296,-1.30091
1508968767588505,-0.422101,-0.894669,-1.30396
1508968767612571,-0.423403,-0.889813,-1.3065
1508968767633726,-0.428036,-0.884356,-1.30651
1508968767678890,-0.432121,-0.879155,-1.30662
1508968767690026,-0.435697,-0.872483,-1.305
1508968767691946,-0.437064,-0.864767,-1.30482
1508968767704957,-0.451252,-0.852699,-1.29989
1508968767724027,-0.4748,-0.835679,-1.29348
1508968767747285,-0.488878,-0.817801,-1.28569
1508968767791411,-0.49482,-0.799078,-1.2809
1508968767801393,-0.499068,-0.779335,-1.28051
1508968767807413,-0.508508,-0.760989,-1.27872
1508968767822479,-0.534021,-0.742715,-1.26414
1508968767844551,-0.550478,-0.72275,-1.23733
1508968767874928,-0.550242,-0.72096,-1.2166
1508968767889867,-0.545705,-0.690118,-1.20241
1508968767912964,-0.549863,-0.678976,-1.1906
1508968767935991,-0.547324,-0.665344,-1.16012
1508968767950028,-0.539364,-0.641181,-1.14009
1508968767973121,-0.538564,-0.614816,-1.11977
1508968767996180,-0.544629,-0.582984,-1.08766
1508968768010211,-0.550315,-0.54793,-1.05365
1508968768033246,-0.544689,-0.505027,-1.0184
1508968768055469,-0.533272,-0.451673,-0.97876
1508968768070372,-0.521188,-0.387749,-0.93701
1508968768093409,-0.510849,-0.317182,-0.893431
1508968768115500,-0.554023,-0.230494,-0.862795
1508968768130510,-0.569739,-0.133173,-0.814422
1508968768153569,-0.578328,-0.0262829,-0.801339
1508968768175623,-0.611644,0.0912479,-0.775081
1508968768196926,-0.625523,0.202269,-0.747798
1508968768214860,-0.621591,0.313121,-0.720572
1508968768235888,-0.599683,0.418474,-0.697816
1508968768256983,-0.576514,0.514719,-0.673581
1508968768272986,-0.560136,0.600216,-0.647789
1508968768296048,-0.541305,0.674295,-0.621777
1508968768317110,-0.519683,0.735196,-0.593078
1508968768333147,-0.498894,0.777425,-0.565628
1508968768356207,-0.496694,0.787022,-0.553204
1508968768377381,-0.506555,0.777593,-0.555124
1508968768393421,-0.516178,0.753708,-0.563207
1508968768415489,-0.530279,0.711937,-0.574521
1508968768436649,-0.550531,0.661416,-0.58589
1508968768453736,-0.578428,0.596403,-0.601578
1508968768475795,-0.607756,0.517875,-0.621134
1508968768497199,-0.640143,0.427613,-0.639938
1508968768513101,-0.676532,0.337551,-0.652515
1508968768535189,-0.710956,0.264067,-0.655401
1508968768557223,-0.735771,0.209358,-0.654334
1508968768579276,-0.743663,0.173592,-0.6521
1508968768589305,-0.740072,0.149407,-0.650299
1508968768608379,-0.734858,0.135247,-0.649121
1508968768625400,-0.736313,0.134949,-0.647237
1508968768647459,-0.726094,0.115193,-0.639592
1508968768668514,-0.730618,0.101717,-0.633814
1508968768684557,-0.743806,0.102361,-0.634221
1508968768707619,-0.752199,0.100297,-0.636801
1508968768728675,-0.752578,0.0862266,-0.639371
1508968768744717,-0.744932,0.0587342,-0.642859
1508968768767780,-0.737401,0.0114304,-0.649861
1508968768790845,-0.733757,-0.0305769,-0.662454
1508968768812937,-0.730496,-0.0743657,-0.678599
1508968768827968,-0.728053,-0.118605,-0.698801
1508968768850117,-0.728692,-0.165493,-0.719877
