timestamp,roll,pitch,yaw
1508972264904734,-0.460587,-0.968696,0.918107
1508972264927387,-0.455931,-0.970799,0.919541
1508972264951787,-0.451881,-0.972405,0.922017
1508972264967342,-0.447218,-0.973057,0.924115
1508972264987397,-0.445199,-0.971109,0.923339
1508972265012416,-0.454036,-0.964308,0.925819
1508972265055535,-0.486788,-0.94959,0.945894
1508972265064581,-0.529095,-0.925357,0.980168
1508972265080599,-0.562702,-0.892049,1.01724
1508972265086613,-0.580986,-0.851656,1.04702
1508972265109708,-0.598347,-0.805868,1.07569
1508972265138944,-0.618306,-0.752692,1.10421
1508972265192124,-0.646861,-0.692068,1.13034
1508972265193090,-0.682803,-0.623739,1.15506
1508972265194114,-0.726366,-0.549345,1.17883
1508972265206264,-0.769212,-0.473664,1.2016
1508972265226783,-0.803659,-0.394044,1.22452
1508972265249856,-0.819225,-0.308845,1.24972
1508972265267776,-0.822153,-0.220522,1.27597
1508972265287073,-0.818657,-0.126434,1.30046
1508972265309238,-0.811894,-0.0245409,1.32025
1508972265327147,-0.80929,0.0779401,1.33683
1508972265347202,-0.798129,0.186412,1.35591
1508972265369291,-0.789122,0.295038,1.37342
1508972265387306,-0.773533,0.404972,1.3998
1508972265407398,-0.744404,0.507954,1.43166
1508972265429416,-0.711702,0.599338,1.46702
1508972265447491,-0.683107,0.666616,1.50055
1508972265466596,-0.660701,0.712867,1.53084
1508972265489794,-0.65015,0.737758,1.55713
1508972265507759,-0.648733,0.747029,1.57277
1508972265527055,-0.652451,0.745757,1.57766
1508972265550005,-0.651849,0.74346,1.58208
1508972265567011,-0.650013,0.740257,1.58719
1508972265587097,-0.652147,0.734428,1.59126
1508972265609262,-0.651042,0.72869,1.59459
1508972265627178,-0.647526,0.722326,1.5982
1508972265648263,-0.643748,0.714684,1.60241
1508972265669431,-0.639525,0.706982,1.60458
1508972265692486,-0.634713,0.699972,1.60119
1508972265708386,-0.630825,0.695267,1.58881
1508972265729446,-0.627393,0.691994,1.56618
1508972265752542,-0.627466,0.692437,1.52958
1508972265768547,-0.632733,0.696921,1.47492
1508972265789745,-0.648508,0.707694,1.40073
1508972265819838,-0.675396,0.709966,1.31099
1508972265828907,-0.714709,0.706215,1.21817
1508972265852002,-0.754045,0.703118,1.12935
1508972265872077,-0.780918,0.700428,1.05303
1508972265888184,-0.800727,0.697175,0.995478
1508972265909277,-0.807272,0.691599,0.959538
1508972265932334,-0.801095,0.689759,0.943111
1508972265948344,-0.790209,0.690493,0.943301
1508972265969601,-0.781417,0.689275,0.95319
1508972265991659,-0.769481,0.682709,0.968723
1508972266008705,-0.754235,0.674426,0.989827
1508972266029817,-0.740714,0.668184,1.01268
1508972266052142,-0.730618,0.663612,1.03772
1508972266070128,-0.721356,0.658394,1.06773
1508972266089224,-0.715634,0.648071,1.10431
1508972266112257,-0.716191,0.633201,1.14707
1508972266130278,-0.712645,0.619961,1.19538
1508972266149570,-0.704139,0.607476,1.25282
1508972266172607,-0.694762,0.590044,1.31786
1508972266189533,-0.691012,0.57278,1.38137
1508972266211592,-0.695614,0.551444,1.4434
1508972266232791,-0.702199,0.528887,1.4966
1508972266248757,-0.701685,0.511448,1.53445
1508972266271755,-0.701993,0.497619,1.55647
1508972266292946,-0.704704,0.48615,1.56702
1508972266308851,-0.708271,0.476473,1.5684
1508972266331947,-0.709347,0.470157,1.56364
1508972266353178,-0.70878,0.468789,1.55572
1508972266375388,-0.71027,0.469483,1.54311
1508972266391346,-0.710526,0.471841,1.52468
1508972266412373,-0.706886,0.474874,1.49867
1508972266428419,-0.700713,0.478179,1.46104
1508972266451479,-0.694402,0.483659,1.4077
1508972266472658,-0.690286,0.485631,1.34111
1508972266488609,-0.690441,0.481258,1.26478
1508972266511664,-0.69062,0.468493,1.18723
1508972266532835,-0.689189,0.45076,1.1167
1508972266548774,-0.686729,0.428156,1.05466
1508972266571801,-0.679554,0.404987,1.00909
1508972266593857,-0.670606,0.386527,0.982567
1508972266608897,-0.657978,0.371675,0.97348
1508972266631228,-0.648268,0.36221,0.976514
1508972266654377,-0.644521,0.356345,0.986555
1508972266668415,-0.643429,0.352044,1.00048
1508972266691474,-0.642897,0.347,1.01622
1508972266714559,-0.642212,0.341184,1.0283
1508972266735733,-0.641609,0.336085,1.03541
1508972266751758,-0.640551,0.331003,1.04051
1508972266773816,-0.64097,0.325484,1.0445
1508972266794916,-0.641658,0.318477,1.04952
1508972266811920,-0.641209,0.308173,1.05751
1508972266833976,-0.638628,0.294805,1.07067
1508972266855089,-0.635242,0.27773,1.0905
1508972266871075,-0.632152,0.255959,1.11439
1508972266894152,-0.630804,0.231352,1.14049
1508972266915194,-0.630694,0.203536,1.16764
1508972266932238,-0.631308,0.173367,1.19469
1508972266954296,-0.633584,0.141234,1.21829
1508972266975397,-0.638401,0.108039,1.23687
1508972266991397,-0.643689,0.0722149,1.25181
1508972267014463,-0.648249,0.0339958,1.26637
1508972267035611,-0.655116,-0.00892886,1.27852
1508972267051553,-0.666117,-0.0541631,1.28704
1508972267073628,-0.67199,-0.0927414,1.29158
1508972267102953,-0.666646,-0.128746,1.28951
1508972267111833,-0.656375,-0.165867,1.28387
1508972267133923,-0.654347,-0.216616,1.2755
1508972267154957,-0.653421,-0.264697,1.26603
1508972267170991,-0.640292,-0.309196,1.25468
1508972267194047,-0.618415,-0.349359,1.24477
1508972267215366,-0.600755,-0.399536,1.23607
1508972267231293,-0.585685,-0.454323,1.22665
1508972267254330,-0.569563,-0.514203,1.21811
1508972267275615,-0.550482,-0.578049,1.21091
1508972267290660,-0.531018,-0.648033,1.20202
1508972267313752,-0.510842,-0.728398,1.18869
1508972267334994,-0.486661,-0.812668,1.17384
1508972267350970,-0.441555,-0.885051,1.15214
1508972267374031,-0.369726,-0.946033,1.12359
1508972267403144,-0.288834,-0.992261,1.09752
1508972267411133,-0.209206,-1.02337,1.08491
1508972267434390,-0.148595,-1.03346,1.08287
1508972267454646,-0.108303,-1.03788,1.07894
1508972267470689,-0.106253,-1.04052,1.08165
1508972267493750,-0.121785,-1.03923,1.08379
1508972267516835,-0.143076,-1.03446,1.0867
1508972267530846,-0.165971,-1.02821,1.09316
1508972267554175,-0.191383,-1.02177,1.10506
1508972267576267,-0.2086,-1.0184,1.11314
