timestamp,roll,pitch,yaw
1508970380230436,-0.579386,-0.990845,3.09595
1508970380254486,-0.581452,-0.990202,3.09456
1508970380277107,-0.587898,-0.989014,3.09355
1508970380292093,-0.602691,-0.983842,3.09296
1508970380313404,-0.626928,-0.972062,3.09042
1508970380336836,-0.662005,-0.946185,3.08525
1508970380382090,-0.694896,-0.911679,3.07753
1508970380391082,-0.717526,-0.870847,3.06884
1508970380404103,-0.735249,-0.826533,3.06458
1508970380412118,-0.753958,-0.777712,3.06541
1508970380427201,-0.772085,-0.724586,3.06745
1508970380448258,-0.785851,-0.668486,3.06965
1508970380466284,-0.790832,-0.608055,3.07511
1508970380525466,-0.793137,-0.544075,3.08413
1508970380526420,-0.794314,-0.478361,3.09432
1508970380533462,-0.796469,-0.411199,3.10249
1508970380547483,-0.795839,-0.340409,3.10898
1508970380568656,-0.79236,-0.267173,3.11543
1508970380592719,-0.790208,-0.194853,3.12411
1508970380613897,-0.78711,-0.124118,3.13506
1508970380637125,-0.782159,-0.0541961,-3.13179
1508970380652123,-0.76721,0.0164168,-3.11136
1508970380673178,-0.746648,0.0844826,-3.09333
1508970380690255,-0.725877,0.15,-3.07776
1508970380720304,-0.706089,0.212331,-3.06528
1508970380733377,-0.690381,0.271169,-3.05524
1508970380749381,-0.676907,0.329551,-3.04793
1508970380772447,-0.662315,0.384868,-3.04114
1508970380800518,-0.647434,0.43499,-3.03314
1508970380809541,-0.629962,0.481636,-3.02233
1508970380832603,-0.611159,0.521348,-3.0111
1508970380853660,-0.595546,0.554433,-2.99959
1508970380869702,-0.580301,0.582919,-2.98781
1508970380892774,-0.563986,0.608278,-2.97686
1508970380913820,-0.550865,0.630248,-2.96804
1508970380928860,-0.540135,0.646626,-2.9594
1508970380951922,-0.528954,0.657623,-2.94841
1508970380974015,-0.51919,0.663687,-2.93535
1508970380996187,-0.510084,0.669423,-2.92166
1508970381018382,-0.499162,0.676616,-2.90735
1508970381035390,-0.490001,0.681051,-2.89429
1508970381049601,-0.483564,0.682926,-2.88399
1508970381079722,-0.478211,0.683385,-2.87431
1508970381100892,-0.474722,0.681586,-2.86628
1508970381108964,-0.474308,0.677736,-2.86051
1508970381132134,-0.476203,0.671598,-2.85731
1508970381162203,-0.478693,0.665504,-2.85458
1508970381176365,-0.480401,0.661417,-2.85269
1508970381192247,-0.482297,0.658736,-2.85209
1508970381215312,-0.485319,0.6572,-2.85324
1508970381229379,-0.487773,0.65648,-2.854
1508970381252406,-0.488173,0.656041,-2.85347
1508970381274503,-0.488313,0.655486,-2.85288
1508970381289552,-0.48885,0.655199,-2.85284
1508970381312568,-0.489222,0.655337,-2.85272
1508970381334654,-0.489018,0.65613,-2.85174
1508970381348970,-0.487188,0.657885,-2.85016
1508970381378925,-0.486923,0.660081,-2.85106
1508970381394963,-0.487888,0.662788,-2.8534
1508970381409000,-0.488724,0.666467,-2.85549
1508970381440084,-0.489256,0.670263,-2.85656
1508970381455123,-0.489674,0.67289,-2.85791
1508970381469161,-0.490969,0.67413,-2.86007
1508970381498482,-0.493102,0.674857,-2.86296
1508970381514681,-0.495091,0.674969,-2.86539
1508970381537551,-0.496479,0.67424,-2.86663
1508970381559818,-0.497407,0.673085,-2.86765
1508970381574858,-0.498501,0.671265,-2.86869
1508970381604040,-0.500856,0.668845,-2.87057
1508970381620082,-0.503783,0.666135,-2.87338
1508970381635114,-0.507028,0.663424,-2.87682
1508970381665173,-0.511526,0.659743,-2.88204
1508970381680245,-0.5165,0.65499,-2.88907
1508970381694246,-0.52088,0.649031,-2.89818
1508970381717311,-0.531057,0.639718,-2.91201
1508970381739511,-0.547987,0.627123,-2.93056
1508970381761509,-0.566232,0.612736,-2.95023
1508970381778599,-0.584125,0.596676,-2.96981
1508970381799841,-0.603756,0.575499,-2.98883
1508970381821023,-0.622388,0.545932,-3.00329
1508970381836947,-0.640593,0.510783,-3.00928
1508970381859997,-0.657806,0.472844,-3.00973
