timestamp,x,y,z,w
1508969069311253,-0.177063,-0.426575,-0.12146,0.878601
1508969069335507,-0.178101,-0.425537,-0.121216,0.878906
1508969069351552,-0.178955,-0.425049,-0.120728,0.879028
1508969069372209,-0.179932,-0.424744,-0.119995,0.879089
1508969069395272,-0.181763,-0.424316,-0.119385,0.878967
1508969069410315,-0.186218,-0.423279,-0.119263,0.878601
1508969069432373,-0.193909,-0.420227,-0.120789,0.878174
1508969069476560,-0.207764,-0.413452,-0.124878,0.877686
1508969069487520,-0.224365,-0.400757,-0.129395,0.878784
1508969069493536,-0.23938,-0.388062,-0.129395,0.880554
1508969069516635,-0.249756,-0.374573,-0.124512,0.884216
1508969069537653,-0.257446,-0.360107,-0.115906,0.88916
1508969069560745,-0.262268,-0.344055,-0.107666,0.895142
1508969069598814,-0.26593,-0.325623,-0.101013,0.901672
1508969069599817,-0.271667,-0.304321,-0.0957031,0.907959
1508969069612908,-0.280823,-0.282288,-0.0895386,0.912903
1508969069633907,-0.288452,-0.263733,-0.0773926,0.917175
1508969069657183,-0.293274,-0.24585,-0.060791,0.921875
1508969069674209,-0.289551,-0.230469,-0.0391235,0.928162
1508969069694543,-0.283325,-0.215088,-0.0157471,0.934448
1508969069716691,-0.28363,-0.199219,0.00469971,0.937988
1508969069734714,-0.290344,-0.185364,0.024353,0.938477
1508969069754757,-0.300415,-0.171631,0.0458374,0.937073
1508969069776935,-0.307922,-0.158081,0.0690308,0.935608
1508969069795005,-0.306885,-0.141602,0.0900879,0.936829
1508969069817064,-0.303894,-0.119446,0.107056,0.939087
1508969069836501,-0.300293,-0.0943604,0.121521,0.941345
1508969069854391,-0.298096,-0.0678711,0.135376,0.942444
1508969069874448,-0.300781,-0.0385742,0.146973,0.941467
1508969069896650,-0.304077,-0.00689697,0.15509,0.93988
1508969069914552,-0.305359,0.0231934,0.162842,0.937927
1508969069934694,-0.306885,0.0499878,0.169128,0.935242
1508969069963910,-0.307983,0.076355,0.172852,0.932434
1508969069974803,-0.308044,0.10199,0.177979,0.928955
1508969069996058,-0.307068,0.125427,0.184082,0.925232
1508969070019134,-0.308594,0.145813,0.187622,0.921021
1508969070040176,-0.30957,0.161316,0.19043,0.91748
1508969070055429,-0.308044,0.172974,0.193848,0.915161
1508969070076821,-0.30719,0.181885,0.196716,0.913147
1508969070094715,-0.308411,0.186279,0.198669,0.911377
1508969070115994,-0.310852,0.186218,0.200256,0.910217
1508969070137152,-0.311768,0.183899,0.201111,0.910217
1508969070154070,-0.312012,0.180481,0.200745,0.910889
1508969070178130,-0.3125,0.175903,0.200134,0.911743
1508969070197219,-0.314209,0.16925,0.19928,0.912598
1508969070214228,-0.314697,0.163208,0.19696,0.914063
1508969070235309,-0.31427,0.158875,0.193787,0.915649
1508969070257477,-0.314209,0.154663,0.190247,0.917114
1508969070274386,-0.315002,0.148804,0.186218,0.91864
1508969070295555,-0.31604,0.142883,0.181274,0.920227
1508969070319593,-0.316833,0.138306,0.175354,0.921814
1508969070334634,-0.3172,0.133667,0.170044,0.92334
1508969070355685,-0.31842,0.127319,0.165283,0.924683
1508969070377743,-0.318237,0.120667,0.16095,0.926392
1508969070394817,-0.316772,0.11499,0.157104,0.928284
1508969070416846,-0.316284,0.109192,0.154968,0.929504
1508969070443998,-0.316467,0.101685,0.153381,0.930542
1508969070454986,-0.316895,0.0921631,0.150818,0.931824
1508969070477009,-0.31543,0.0824585,0.146301,0.93396
1508969070496332,-0.312988,0.0717163,0.141174,0.936462
1508969070522253,-0.311279,0.0574951,0.136475,0.93866
1508969070543304,-0.309814,0.0371094,0.131653,0.940857
1508969070556501,-0.311951,0.0140381,0.12439,0.941772
1508969070579787,-0.311157,-0.00994873,0.11554,0.943237
1508969070596736,-0.307373,-0.0350952,0.105896,0.945007
1508969070618856,-0.29895,-0.0628662,0.0952759,0.947388
1508969070647180,-0.290344,-0.0907593,0.0827637,0.948975
1508969070656059,-0.282288,-0.117432,0.0670166,0.949768
1508969070678429,-0.274231,-0.144409,0.0512695,0.949341
1508969070699847,-0.267883,-0.171204,0.0356445,0.947449
1508969070723758,-0.26355,-0.197266,0.0171509,0.944092
1508969070738802,-0.257324,-0.220398,-0.00280762,0.940857
1508969070762890,-0.249817,-0.239868,-0.020874,0.937866
1508969070775932,-0.243164,-0.258484,-0.0344238,0.934265
1508969070798985,-0.239929,-0.273865,-0.0445557,0.930298
1508969070820175,-0.238342,-0.288452,-0.0551758,0.92572
1508969070835073,-0.236938,-0.297302,-0.0679932,0.922424
