timestamp,roll,pitch,yaw
1508971442575221,-0.413997,-0.978516,-0.931223
1508971442597861,-0.412214,-0.980104,-0.93073
1508971442612901,-0.409928,-0.981013,-0.93104
1508971442636754,-0.409635,-0.981076,-0.930896
1508971442657798,-0.411443,-0.980796,-0.93027
1508971442672839,-0.414931,-0.978831,-0.928068
1508971442695901,-0.419634,-0.975992,-0.926339
1508971442741020,-0.428433,-0.972155,-0.925077
1508971442750070,-0.444107,-0.964958,-0.922697
1508971442758065,-0.465884,-0.950194,-0.918064
1508971442778118,-0.492814,-0.929274,-0.90698
1508971442794161,-0.514318,-0.901336,-0.893402
1508971442825245,-0.523536,-0.869425,-0.884804
1508971442877382,-0.5304,-0.832135,-0.87669
1508971442878385,-0.542322,-0.79174,-0.870887
1508971442879387,-0.561823,-0.747297,-0.863846
1508971442898438,-0.580364,-0.700866,-0.856958
1508971442912477,-0.590832,-0.650429,-0.84868
1508971442934536,-0.592735,-0.595251,-0.838495
1508971442957595,-0.594516,-0.536169,-0.826121
1508971442972637,-0.596337,-0.473127,-0.811679
1508971442994733,-0.594817,-0.406317,-0.799549
1508971443017833,-0.594985,-0.337316,-0.787802
1508971443035804,-0.60335,-0.268902,-0.776357
1508971443054926,-0.609618,-0.197188,-0.763054
1508971443077921,-0.599906,-0.124495,-0.751357
1508971443100244,-0.586267,-0.0521185,-0.740258
1508971443115220,-0.570555,0.0188011,-0.730123
1508971443137449,-0.555516,0.0906613,-0.721463
1508971443160404,-0.539049,0.162728,-0.712869
1508971443175433,-0.522486,0.232292,-0.704664
1508971443201503,-0.508499,0.293853,-0.699051
1508971443228620,-0.500021,0.351738,-0.691816
1508971443234754,-0.488384,0.404777,-0.682561
1508971443260770,-0.472217,0.453057,-0.670352
1508971443280198,-0.458331,0.491058,-0.657407
1508971443295240,-0.451648,0.518688,-0.645492
1508971443317499,-0.450623,0.538099,-0.635814
1508971443339758,-0.452044,0.550021,-0.62866
1508971443354899,-0.456819,0.553564,-0.620463
1508971443377925,-0.467856,0.550409,-0.611408
1508971443399984,-0.481348,0.543305,-0.608198
1508971443415050,-0.492514,0.536018,-0.609282
1508971443437085,-0.501923,0.529687,-0.61123
1508971443460169,-0.508865,0.525516,-0.612216
1508971443475271,-0.515601,0.524422,-0.614295
1508971443497454,-0.520672,0.524648,-0.617462
1508971443520465,-0.523119,0.525619,-0.619585
1508971443535476,-0.522208,0.528887,-0.618384
1508971443557746,-0.519932,0.535118,-0.615039
1508971443580051,-0.515691,0.541954,-0.609725
1508971443594952,-0.511524,0.546146,-0.604451
1508971443618004,-0.507394,0.548994,-0.598863
1508971443641090,-0.502137,0.552,-0.593727
1508971443655150,-0.498726,0.554263,-0.587786
1508971443677306,-0.497576,0.553634,-0.583289
1508971443700368,-0.497425,0.551201,-0.58042
1508971443715488,-0.494692,0.549768,-0.577921
1508971443737549,-0.492358,0.549352,-0.5755
1508971443759609,-0.490324,0.547897,-0.571912
1508971443774604,-0.488138,0.544488,-0.568713
1508971443797808,-0.483638,0.539372,-0.565518
1508971443819730,-0.474007,0.534588,-0.563662
1508971443834907,-0.467211,0.527901,-0.565805
1508971443857940,-0.458116,0.515935,-0.567757
1508971443880124,-0.453429,0.496485,-0.57084
1508971443898027,-0.453747,0.469764,-0.574352
1508971443928112,-0.455292,0.436929,-0.581754
1508971443947302,-0.465973,0.388059,-0.596871
1508971443958221,-0.475044,0.338554,-0.609996
1508971443978645,-0.471133,0.289606,-0.618338
1508971443999946,-0.469602,0.23257,-0.622391
1508971444017867,-0.477551,0.172437,-0.625989
1508971444039103,-0.483766,0.116154,-0.631932
1508971444063170,-0.483755,0.0614731,-0.637224
1508971444078443,-0.4914,0.00249233,-0.640892
1508971444098739,-0.512223,-0.0641702,-0.643802
1508971444120033,-0.534726,-0.133246,-0.648571
1508971444145097,-0.534894,-0.203628,-0.653729
1508971444159134,-0.518568,-0.275018,-0.657559
1508971444180231,-0.508015,-0.35404,-0.664485
1508971444198373,-0.508104,-0.430867,-0.682204
1508971444220425,-0.50672,-0.499234,-0.705545
1508971444239801,-0.502615,-0.559584,-0.721185
1508971444262846,-0.500012,-0.620373,-0.734295
1508971444286010,-0.489103,-0.687221,-0.761072
1508971444300194,-0.468424,-0.753631,-0.801933
1508971444322342,-0.456688,-0.815491,-0.838937
1508971444340243,-0.460948,-0.874212,-0.870501
1508971444360436,-0.453692,-0.934214,-0.917355
1508971444382495,-0.414109,-0.989025,-0.976484
1508971444400512,-0.353274,-1.03603,-1.02691
1508971444419564,-0.293579,-1.07899,-1.06013
1508971444442624,-0.24886,-1.11125,-1.0844
1508971444460679,-0.221812,-1.1127,-1.08864
1508971444480130,-0.224435,-1.09948,-1.07392
1508971444502221,-0.242701,-1.08931,-1.05614
1508971444520399,-0.260057,-1.07903,-1.03931
1508971444540497,-0.270547,-1.07244,-1.02289
1508971444562640,-0.267411,-1.0698,-1.0086
1508971444580760,-0.257942,-1.0688,-0.995326
1508971444599930,-0.245835,-1.06882,-0.988763
