timestamp,x,y,z
1508972013006153,0.899414,-0.260254,0.443848
1508972013022221,0.969238,-0.138184,0.421875
1508972013044436,0.987305,-0.231934,0.17041
1508972013068500,1.07471,-0.238281,0.327637
1508972013088555,1.13672,-0.212402,0.374512
1508972013103623,1.1958,-0.237305,0.501953
1508972013126692,1.22168,-0.210938,0.657227
1508972013180799,1.0625,-0.395508,0.720215
1508972013181802,0.834961,-0.569336,0.796387
1508972013189825,0.610352,-0.795898,0.858398
1508972013208955,0.377441,-0.95459,0.949219
1508972013225051,0.145508,-0.966309,0.911133
1508972013256224,-0.0380859,-0.873047,0.909668
1508972013308829,-0.205078,-0.631836,0.868652
1508972013309692,-0.386719,-0.496582,0.916504
1508972013329939,-0.501953,-0.662598,0.960449
1508972013329939,-0.329102,-0.662598,0.936035
1508972013352004,-0.170898,-0.62793,0.909668
1508972013373189,-0.309082,-0.587402,0.72998
1508972013388434,-0.488281,-0.593262,0.653809
1508972013403354,-0.302734,-0.685059,0.587402
1508972013425752,-0.277832,-0.608398,0.551758
1508972013448731,-0.267578,-0.580078,0.476074
1508972013463746,-0.319336,-0.562012,0.476074
1508972013488773,-0.27002,-0.498047,0.464355
1508972013508960,-0.362305,-0.628906,0.323242
1508972013523105,-0.169434,-0.452148,0.479492
1508972013549012,-0.138184,-0.541992,0.486328
1508972013568206,-0.316895,-0.531738,0.521973
1508972013583250,-0.337891,-0.458008,0.557129
1508972013606306,-0.411621,-0.477051,0.67627
1508972013631362,-0.51709,-0.483398,0.796387
1508972013650654,-0.663086,-0.507813,0.817383
1508972013665700,-0.762695,-0.529297,0.85791
1508972013688749,-0.818848,-0.480469,0.894531
1508972013704981,-0.866211,-0.537109,0.981934
1508972013726072,-0.89209,-0.724609,1.0835
1508972013748226,-1.04492,-0.645508,1.06738
1508972013765144,-1.17773,-0.280273,0.813477
1508972013793583,-0.971191,-0.227539,0.836426
1508972013808625,-0.864746,-0.42334,0.999023
1508972013824563,-0.687988,-0.578125,1.04736
1508972013848596,-0.570801,-0.495605,0.970215
1508972013876027,-0.444336,-0.431641,0.887695
1508972013884934,-0.406738,-0.460449,0.794922
1508972013908995,-0.359375,-0.436523,0.700684
1508972013931052,-0.323242,-0.36377,0.581543
1508972013946096,-0.337891,-0.326172,0.532227
1508972013966251,-0.368652,-0.327148,0.508789
1508972013991212,-0.453613,-0.303711,0.486816
1508972014012268,-0.437012,-0.250488,0.464844
1508972014029313,-0.44043,-0.173828,0.488281
1508972014056869,-0.501465,-0.167969,0.558105
1508972014071859,-0.583984,-0.185547,0.646484
1508972014093230,-0.627441,-0.168945,0.70166
1508972014125566,-0.669434,-0.16748,0.738281
1508972014127412,-0.72998,-0.166016,0.784668
1508972014153483,-0.710449,-0.18457,0.812012
1508972014185776,-0.666016,-0.238281,0.840332
1508972014187776,-0.648926,-0.263672,0.825195
1508972014206881,-0.649902,-0.251953,0.817383
1508972014228026,-0.594727,-0.265137,0.833984
1508972014251101,-0.588867,-0.305176,0.842773
1508972014266226,-0.572266,-0.362793,0.818359
1508972014291293,-0.570313,-0.380371,0.807129
1508972014311351,-0.551758,-0.398926,0.794922
1508972014328609,-0.515625,-0.416992,0.794922
1508972014350669,-0.535645,-0.42627,0.799316
1508972014371730,-0.510742,-0.38916,0.770996
1508972014388769,-0.444824,-0.381836,0.748535
1508972014409833,-0.429688,-0.42334,0.722168
1508972014433911,-0.527344,-0.40332,0.705566
1508972014464083,-0.700195,-0.429688,0.595215
1508972014470098,-0.646973,-0.477539,0.619629
1508972014490154,-0.505371,-0.589844,0.586426
1508972014516222,-0.637695,-0.661621,0.638672
1508972014529304,-0.660645,-0.711426,0.628906
1508972014550578,-0.539551,-0.727051,0.614258
1508972014569668,-0.438965,-0.721191,0.617188
1508972014590724,-0.480469,-0.804688,0.658691
1508972014610899,-0.512695,-0.712402,0.718262
1508972014628828,-0.434082,-0.686035,0.725098
