timestamp,roll,pitch,yaw
1508971191936061,-0.424109,-1.02063,-1.16528
1508971191957334,-0.429671,-1.02248,-1.18197
1508971191979894,-0.443134,-1.02263,-1.20112
1508971191994856,-0.460378,-1.021,-1.21665
1508971192017923,-0.478991,-1.01708,-1.22477
1508971192040140,-0.493938,-1.01115,-1.22629
1508971192078235,-0.507586,-1.00247,-1.22391
1508971192087546,-0.523576,-0.991284,-1.2217
1508971192100723,-0.546498,-0.97467,-1.21725
1508971192122754,-0.574732,-0.956191,-1.21097
1508971192137879,-0.607236,-0.931665,-1.20438
1508971192161975,-0.640892,-0.900279,-1.19394
1508971192214341,-0.668376,-0.86437,-1.18024
1508971192215307,-0.683357,-0.825249,-1.16782
1508971192229348,-0.689991,-0.783015,-1.15849
1508971192235465,-0.696662,-0.736675,-1.15104
1508971192257570,-0.709912,-0.687268,-1.14417
1508971192279812,-0.726017,-0.634047,-1.13751
1508971192294113,-0.741908,-0.577757,-1.12882
1508971192318035,-0.751013,-0.517757,-1.12017
1508971192339233,-0.755972,-0.453234,-1.10271
1508971192354405,-0.744097,-0.389331,-1.08027
1508971192377432,-0.728815,-0.32474,-1.05482
1508971192399613,-0.718803,-0.261955,-1.02918
1508971192414659,-0.713983,-0.202872,-1.00433
1508971192436785,-0.709885,-0.143645,-0.981057
1508971192459037,-0.693964,-0.0875711,-0.960676
1508971192482247,-0.677636,-0.0335404,-0.938889
1508971192497406,-0.65682,0.0180266,-0.921579
1508971192519413,-0.639586,0.0742083,-0.912752
1508971192534615,-0.627138,0.129347,-0.90514
1508971192556648,-0.625772,0.177743,-0.892581
1508971192579725,-0.622949,0.225761,-0.878206
1508971192594861,-0.606208,0.273562,-0.866461
1508971192617221,-0.588006,0.318262,-0.859663
1508971192639278,-0.573916,0.360055,-0.853742
1508971192654277,-0.56184,0.399466,-0.844935
1508971192677299,-0.551472,0.434301,-0.838908
1508971192699441,-0.539122,0.467116,-0.835077
1508971192714801,-0.52752,0.496926,-0.832178
1508971192737011,-0.51714,0.522098,-0.82911
1508971192759054,-0.511044,0.540149,-0.828527
1508971192774221,-0.509911,0.549645,-0.83135
1508971192797290,-0.514608,0.550525,-0.839884
1508971192819197,-0.520807,0.550501,-0.847291
1508971192834395,-0.522418,0.550066,-0.844827
1508971192857349,-0.538142,0.543461,-0.843392
1508971192879504,-0.56442,0.5331,-0.847459
1508971192894546,-0.584626,0.523257,-0.856407
1508971192916487,-0.598162,0.515162,-0.865932
1508971192939533,-0.611764,0.508821,-0.872262
1508971192954826,-0.629311,0.502026,-0.874156
1508971192977131,-0.644156,0.496127,-0.876888
1508971192999034,-0.654565,0.493953,-0.885419
1508971193014108,-0.658032,0.49224,-0.894674
1508971193036367,-0.658746,0.489755,-0.900943
1508971193059432,-0.659083,0.488977,-0.905699
1508971193074834,-0.657356,0.490662,-0.909024
1508971193097027,-0.656117,0.492474,-0.910896
1508971193118935,-0.654339,0.49243,-0.910733
1508971193133999,-0.65253,0.492537,-0.909629
1508971193157058,-0.649606,0.492945,-0.907789
1508971193179215,-0.647063,0.494929,-0.905094
1508971193196117,-0.646254,0.496855,-0.900798
1508971193217335,-0.644882,0.497206,-0.896156
1508971193239504,-0.644878,0.49679,-0.892435
1508971193255519,-0.64224,0.496552,-0.889305
1508971193276725,-0.641542,0.496161,-0.886316
1508971193299785,-0.641113,0.493708,-0.883527
1508971193315685,-0.640843,0.491848,-0.883603
1508971193336895,-0.638894,0.490581,-0.884689
1508971193359063,-0.637429,0.489353,-0.885843
1508971193375966,-0.638057,0.488648,-0.886632
1508971193397163,-0.637966,0.487788,-0.887213
1508971193419321,-0.637508,0.487845,-0.887765
1508971193437450,-0.635894,0.488833,-0.887701
1508971193456641,-0.633556,0.488484,-0.886497
1508971193479704,-0.631124,0.488229,-0.884595
1508971193497610,-0.627491,0.48906,-0.882835
1508971193516806,-0.624433,0.489806,-0.881544
1508971193539826,-0.62241,0.487416,-0.879609
1508971193561929,-0.620203,0.482014,-0.877609
1508971193577130,-0.617948,0.4751,-0.876106
1508971193599313,-0.615523,0.467552,-0.873883
1508971193622312,-0.612767,0.456686,-0.869222
1508971193637270,-0.613346,0.441306,-0.865392
1508971193659333,-0.615942,0.420425,-0.862745
1508971193682421,-0.613311,0.394237,-0.860586
