timestamp,x,y,z
1508971523192704,0.835449,-0.205078,0.53125
1508971523209249,0.826172,-0.212402,0.506836
1508971523229981,0.837891,-0.206543,0.493652
1508971523253003,0.858887,-0.196777,0.495605
1508971523268042,0.862793,-0.187012,0.491699
1508971523289139,0.885254,-0.189453,0.483398
1508971523313189,0.912598,-0.0878906,0.462891
1508971523360353,0.90332,-0.0439453,0.457031
1508971523362308,0.956543,-0.208008,0.424805
1508971523374400,0.948242,-0.510254,0.608887
1508971523388362,0.856934,-0.631836,0.686035
1508971523410444,0.835449,-0.359375,0.694336
1508971523435489,0.852051,-0.123047,0.680176
1508971523471628,0.840332,-0.12793,0.765137
1508971523473590,0.739746,-0.338379,0.796387
1508971523492671,0.598633,-0.459961,0.794922
1508971523506721,0.58252,-0.511719,0.810059
1508971523529784,0.601074,-0.561035,0.780273
1508971523551842,0.522461,-0.556152,0.803711
1508971523567962,0.425781,-0.486328,0.815918
1508971523589365,0.315918,-0.413574,0.799805
1508971523612382,0.187012,-0.449707,0.827148
1508971523626524,0.03125,-0.494629,0.84668
1508971523649714,-0.0161133,-0.482422,0.862305
1508971523671961,-0.0776367,-0.518555,0.864746
1508971523687105,-0.127441,-0.549316,0.922852
1508971523709182,-0.0981445,-0.467773,0.904785
1508971523732356,-0.117188,-0.382813,0.935059
1508971523746797,-0.143066,-0.447754,0.930176
1508971523769106,-0.177246,-0.496582,0.921387
1508971523792139,-0.236816,-0.456055,0.958008
1508971523807191,-0.149902,-0.521484,0.921875
1508971523837123,-0.122559,-0.501953,0.901367
1508971523852161,-0.237793,-0.4375,0.845215
1508971523868211,-0.0717773,-0.434082,0.843262
1508971523889289,-0.0859375,-0.528809,0.897949
1508971523911320,-0.1875,-0.526367,0.861328
1508971523930370,-0.232422,-0.431152,0.832031
1508971523949420,-0.183105,-0.382813,0.749512
1508971523971479,-0.133789,-0.467773,0.788086
1508971523988525,-0.146973,-0.450195,0.789551
1508971524009581,-0.235352,-0.398926,0.754883
1508971524031640,-0.32666,-0.399414,0.706055
1508971524048685,-0.383301,-0.427734,0.756348
1508971524069742,-0.498047,-0.474121,0.75
1508971524091802,-0.550293,-0.420898,0.702637
1508971524115935,-0.571289,-0.404785,0.75293
1508971524128999,-0.614258,-0.42041,0.759766
1508971524152103,-0.61377,-0.441895,0.788574
1508971524174159,-0.605957,-0.412598,0.808594
1508971524189164,-0.608887,-0.392578,0.829102
1508971524212345,-0.583984,-0.423828,0.828125
1508971524234410,-0.566406,-0.460449,0.813477
1508971524249427,-0.545898,-0.455566,0.823242
1508971524272398,-0.500488,-0.463867,0.824707
1508971524289402,-0.480957,-0.469727,0.828125
1508971524309683,-0.476074,-0.448242,0.818359
1508971524332193,-0.471191,-0.431152,0.810059
1508971524349271,-0.441895,-0.435547,0.82666
1508971524369499,-0.441406,-0.446777,0.833008
1508971524391701,-0.438965,-0.439941,0.827637
1508971524409605,-0.452637,-0.413086,0.79834
1508971524429809,-0.426758,-0.428223,0.814453
1508971524454724,-0.419434,-0.444336,0.830566
1508971524469766,-0.453125,-0.433594,0.81543
1508971524492013,-0.483887,-0.408691,0.778809
1508971524513167,-0.464844,-0.414063,0.788086
1508971524534367,-0.44043,-0.44043,0.791504
1508971524552297,-0.425293,-0.445313,0.814941
1508971524573325,-0.424805,-0.450195,0.814453
1508971524594381,-0.43457,-0.391113,0.773926
1508971524612429,-0.388672,-0.398926,0.78418
1508971524633485,-0.336426,-0.444824,0.814453
1508971524654674,-0.335938,-0.440918,0.824219
1508971524672722,-0.308105,-0.426758,0.786133
1508971524692975,-0.347656,-0.385742,0.766602
1508971524714163,-0.312012,-0.424316,0.773926
1508971524732284,-0.297363,-0.406738,0.776855
1508971524754342,-0.255859,-0.428711,0.791016
1508971524775526,-0.190918,-0.41748,0.808594
1508971524792443,-0.206543,-0.40918,0.855469
1508971524814502,-0.125977,-0.430664,0.897461
1508971524841936,-0.0761719,-0.472168,0.889648
1508971524851819,-0.0449219,-0.486328,0.873047
1508971524874881,-0.0644531,-0.43457,0.905273
1508971524896943,0.0546875,-0.454102,0.926758
1508971524911987,0.145996,-0.44043,0.980469
1508971524935073,0.143066,-0.440918,0.931152
1508971524957100,0.171387,-0.39209,0.900391
1508971524980166,0.253418,-0.43457,0.932129
1508971524995199,0.422852,-0.510742,0.949219
1508971525014400,0.511719,-0.515625,0.956543
1508971525039348,0.405762,-0.428223,0.898438
1508971525054357,0.26709,-0.341797,0.819824
1508971525074561,0.311035,-0.419922,0.854492
1508971525092462,0.509766,-0.505859,0.818359
1508971525114518,0.682617,-0.577637,0.80127
1508971525141732,0.678711,-0.535645,0.788574
1508971525151858,0.635254,-0.457031,0.710449
1508971525174923,0.735352,-0.333496,0.615234
1508971525193980,0.897461,-0.245605,0.512695
1508971525212016,0.991211,-0.170898,0.438477
1508971525235087,0.98877,-0.135742,0.30127
1508971525254176,1.00879,-0.158691,0.224609
1508971525277234,1.24658,0.0297852,0.175293
1508971525295241,1.08154,0.212891,0.651367
1508971525314329,0.875,0.163086,0.730469
1508971525336349,0.777832,-0.0693359,0.748047
1508971525354396,0.858887,-0.123535,0.78418
