timestamp,x,y,z,w
1508967274576992,-0.450439,-0.383362,-0.575928,0.564331
1508967274608186,-0.448608,-0.385498,-0.573669,0.566589
1508967274616236,-0.445801,-0.388184,-0.571106,0.56958
1508967274644954,-0.441833,-0.390808,-0.568604,0.573425
1508967274659996,-0.437256,-0.392639,-0.567627,0.576599
1508967274675036,-0.437134,-0.389221,-0.569519,0.577209
1508967274699111,-0.441772,-0.378662,-0.572754,0.577393
1508967274743222,-0.445984,-0.366272,-0.574585,0.580444
1508967274752331,-0.448425,-0.353149,-0.574524,0.58667
1508967274760266,-0.450256,-0.338989,-0.573425,0.594666
1508967274780548,-0.452637,-0.323608,-0.571472,0.60321
1508967274796621,-0.455872,-0.308838,-0.567566,0.612122
1508967274825897,-0.45752,-0.295837,-0.560791,0.623413
1508967274880110,-0.456482,-0.284973,-0.551208,0.637695
1508967274880110,-0.453125,-0.275452,-0.539001,0.65448
1508967274881113,-0.446533,-0.266602,-0.524902,0.673828
1508967274900163,-0.438843,-0.256042,-0.51123,0.693237
1508967274914200,-0.434814,-0.241699,-0.497864,0.710388
1508967274937262,-0.433105,-0.225281,-0.483582,0.726501
1508967274968345,-0.433777,-0.206726,-0.468445,0.741394
1508967274974361,-0.434143,-0.185791,-0.452148,0.756653
1508967274997422,-0.434143,-0.162964,-0.435425,0.771606
1508967275019481,-0.43396,-0.138123,-0.417847,0.786133
1508967275034521,-0.430725,-0.112976,-0.397339,0.802368
1508967275056580,-0.423828,-0.0869141,-0.375183,0.819763
1508967275079642,-0.414612,-0.0575562,-0.353638,0.836487
1508967275094681,-0.405884,-0.0255737,-0.331787,0.851196
1508967275116756,-0.396179,0.00689697,-0.310364,0.864075
1508967275139841,-0.384277,0.0394897,-0.289551,0.875732
1508967275154878,-0.371643,0.0731201,-0.269409,0.885376
1508967275176936,-0.358704,0.106323,-0.249573,0.893127
1508967275200040,-0.34375,0.13739,-0.230774,0.899841
1508967275215004,-0.330933,0.169434,-0.212402,0.903687
1508967275237295,-0.319458,0.200745,-0.195313,0.905273
1508967275260232,-0.307312,0.229309,-0.179688,0.905884
1508967275282446,-0.296814,0.254944,-0.165771,0.905212
1508967275297626,-0.287537,0.278381,-0.1521,0.903687
1508967275319542,-0.278625,0.298279,-0.141174,0.901917
1508967275341949,-0.272156,0.315674,-0.131897,0.899353
1508967275356976,-0.267456,0.332214,-0.12384,0.895935
1508967275380169,-0.261841,0.347351,-0.116821,0.892822
1508967275402517,-0.258179,0.359619,-0.111938,0.889648
1508967275417564,-0.256775,0.36908,-0.108765,0.886536
1508967275439840,-0.255066,0.37616,-0.106934,0.884277
1508967275461793,-0.255615,0.38092,-0.105652,0.882263
1508967275476841,-0.258057,0.383667,-0.105164,0.880371
1508967275500188,-0.260925,0.384277,-0.105225,0.879272
1508967275522624,-0.263672,0.382813,-0.105591,0.879028
1508967275537663,-0.266357,0.380859,-0.105896,0.879028
1508967275559757,-0.269287,0.379517,-0.106995,0.878601
1508967275581673,-0.271179,0.377991,-0.108032,0.87854
1508967275596711,-0.273254,0.376343,-0.109741,0.878418
1508967275619797,-0.274475,0.375427,-0.110962,0.878235
1508967275641832,-0.275208,0.375366,-0.111877,0.87793
1508967275656953,-0.275391,0.375732,-0.112427,0.877686
1508967275680023,-0.276184,0.375977,-0.112854,0.877258
1508967275702228,-0.276672,0.375244,-0.113708,0.877319
1508967275717302,-0.277344,0.375122,-0.114685,0.877014
1508967275739324,-0.27655,0.375793,-0.11554,0.876892
1508967275762552,-0.275696,0.376465,-0.115723,0.876831
1508967275777666,-0.276062,0.376404,-0.115356,0.87677
1508967275799894,-0.275574,0.375916,-0.115112,0.877136
1508967275821866,-0.274841,0.375732,-0.114563,0.877563
1508967275836949,-0.273682,0.375793,-0.114075,0.87793
1508967275859994,-0.273132,0.375732,-0.113647,0.878235
1508967275882029,-0.272888,0.375122,-0.113098,0.878601
1508967275900074,-0.272583,0.37439,-0.112793,0.879089
1508967275921130,-0.272644,0.37384,-0.112732,0.879272
1508967275942337,-0.2724,0.373169,-0.112732,0.879639
1508967275960235,-0.272644,0.372437,-0.112549,0.879883
1508967275981290,-0.27356,0.371277,-0.112732,0.880127
1508967276002647,-0.274353,0.370056,-0.113281,0.880249
1508967276019539,-0.275208,0.369324,-0.113892,0.880249
1508967276040628,-0.275696,0.368347,-0.114441,0.880432
1508967276061683,-0.277039,0.367249,-0.114685,0.880432
1508967276079698,-0.277649,0.366333,-0.114929,0.880615
1508967276100753,-0.277954,0.365723,-0.115051,0.880737
1508967276121810,-0.27832,0.365295,-0.115173,0.880798
1508967276139857,-0.278625,0.364868,-0.115295,0.880859
1508967276160938,-0.278687,0.364319,-0.115356,0.881042
1508967276182178,-0.278931,0.363525,-0.115662,0.881287
1508967276200225,-0.278748,0.362976,-0.116333,0.88147
1508967276221284,-0.279175,0.362488,-0.117493,0.881348
1508967276242487,-0.28009,0.361084,-0.118896,0.88147
1508967276260422,-0.281189,0.359497,-0.120361,0.881592
1508967276282446,-0.281616,0.358215,-0.121948,0.881714
1508967276302688,-0.281555,0.357178,-0.123596,0.881958
1508967276319632,-0.281921,0.356018,-0.125183,0.88208
1508967276342697,-0.28186,0.354004,-0.127136,0.882629
1508967276362081,-0.281982,0.351196,-0.129761,0.883301
1508967276380013,-0.282288,0.347656,-0.133118,0.884155
1508967276403040,-0.282349,0.34314,-0.137024,0.885254
1508967276422575,-0.282043,0.336792,-0.141479,0.887146
1508967276444745,-0.282959,0.32605,-0.147156,0.889893
1508967276462838,-0.288879,0.31012,-0.15564,0.892273
1508967276481892,-0.302307,0.294006,-0.168335,0.89093
1508967276505086,-0.315674,0.274658,-0.184387,0.889282
1508967276523023,-0.326477,0.250183,-0.203186,0.88855
1508967276542193,-0.336182,0.22467,-0.222412,0.887146
1508967276564548,-0.344482,0.198425,-0.242249,0.88501
1508967276582447,-0.351868,0.167786,-0.261902,0.882874
1508967276602620,-0.361816,0.134949,-0.279724,0.878967
1508967276624684,-0.373596,0.100647,-0.298889,0.872314
1508967276642606,-0.383728,0.0658569,-0.319946,0.86377
1508967276662696,-0.388855,0.0300903,-0.341675,0.855103
1508967276684757,-0.393372,-0.00817871,-0.361633,0.845215
1508967276702789,-0.402039,-0.0458374,-0.380798,0.831421
1508967276721940,-0.410706,-0.0838013,-0.399841,0.815125
1508967276745160,-0.416443,-0.120667,-0.417847,0.798401
1508967276763079,-0.417236,-0.156799,-0.435608,0.782043
1508967276782209,-0.418213,-0.191345,-0.452576,0.763977
1508967276805268,-0.420898,-0.223633,-0.468994,0.743591
1508967276822510,-0.423828,-0.251892,-0.485107,0.722229
1508967276843603,-0.42572,-0.277344,-0.500488,0.700989
1508967276867840,-0.427856,-0.301758,-0.514893,0.678833
1508967276882849,-0.433289,-0.323181,-0.529297,0.653992
1508967276911092,-0.440186,-0.338989,-0.545593,0.627441
1508967276925156,-0.444946,-0.347168,-0.563416,0.603455
1508967276942290,-0.446716,-0.350647,-0.579834,0.584229
1508967276963452,-0.44873,-0.35199,-0.593994,0.567383
1508967276985810,-0.451538,-0.353271,-0.606506,0.550903
1508967277002751,-0.454529,-0.35675,-0.61499,0.53656
1508967277024000,-0.457214,-0.363159,-0.617188,0.527466
1508967277045167,-0.457581,-0.37323,-0.612427,0.525635
1508967277062074,-0.455383,-0.38623,-0.601135,0.531189
1508967277083204,-0.449951,-0.401489,-0.58551,0.541809
1508967277104404,-0.442444,-0.414795,-0.568237,0.556213
1508967277122310,-0.433838,-0.424866,-0.554504,0.569092
1508967277145367,-0.427002,-0.428955,-0.55127,0.574341
1508967277167425,-0.429871,-0.423584,-0.556519,0.571106
1508967277187547,-0.436279,-0.415283,-0.562744,0.566162
1508967277204756,-0.439758,-0.409851,-0.568115,0.562073
1508967277224863,-0.440308,-0.407593,-0.570435,0.560913
1508967277242901,-0.438354,-0.408813,-0.569702,0.562317
1508967277264908,-0.43512,-0.412109,-0.567566,0.564514
1508967277285090,-0.432251,-0.415527,-0.565063,0.566833
1508967277302225,-0.430847,-0.417786,-0.563232,0.568054
