timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1508967291833232,-3,-18,-1,9,-12,-15,-2,0
1508967291833232,-3,-8,-7,-8,0,11,-2,-3
1508967291834235,-3,-7,-21,-23,-11,-2,-1,-2
1508967291834235,-2,3,4,-3,-15,4,1,-2
1508967291836239,3,12,5,5,21,3,1,0
1508967291836239,1,-10,0,3,-11,-3,-3,0
1508967291836239,-1,-1,6,14,8,-8,-4,-2
1508967291836239,0,0,-3,5,-6,0,0,1
1508967291851279,2,9,2,-5,4,10,0,0
1508967291851279,-2,2,-3,-13,0,-10,-1,0
1508967291853284,1,5,3,-3,-15,3,-3,0
1508967291853284,-1,-4,-2,5,4,0,0,-2
1508967291858297,-1,3,3,5,0,5,1,-1
1508967291858297,-1,5,1,1,22,4,-1,-1
1508967291872334,-5,-14,-12,-10,-27,-9,-1,0
1508967291872334,-2,1,2,-10,1,-5,0,-2
1508967291880355,-3,-9,-6,3,7,0,-3,0
1508967291880355,-1,3,1,3,-5,-4,0,-6
1508967291897401,7,11,11,5,-10,-1,2,3
1508967291897401,-3,-9,2,4,15,0,-4,0
1508967291903418,0,0,6,-3,4,4,1,1
1508967291903418,-3,-2,-24,-8,-3,-5,-2,0
1508967291918459,-4,-8,0,-1,4,-2,-2,-4
1508967291918459,-2,-3,-3,-1,0,0,-1,-1
1508967291920465,3,3,10,0,1,-1,0,0
1508967291920465,1,1,9,6,3,1,3,1
1508967291973603,0,-1,17,6,-4,-3,0,-1
1508967291973603,0,-1,-10,-6,-12,-3,-1,-1
1508967291974606,-6,-10,-20,-11,12,1,-3,-4
1508967291974606,1,-1,3,-6,-19,-4,-1,-1
1508967291978619,2,8,17,13,6,-1,0,1
1508967291978619,2,5,23,14,0,1,1,1
1508967291979619,-4,-9,1,-15,8,-3,-3,-4
1508967291979619,-3,-2,-18,-1,-5,-8,-6,-1
1508967291981628,-3,-3,-13,-18,-12,3,-1,-4
1508967291981628,-1,0,20,10,-6,5,2,1
1508967291993735,5,15,1,16,13,6,5,5
1508967291993735,-4,-9,-2,-16,-3,-6,-1,-1
1508967291994674,5,7,14,14,10,26,8,5
1508967291994674,-7,-12,-15,-2,-5,-32,-20,-10
1508967292006743,2,9,46,16,0,28,16,2
1508967292006743,3,11,24,9,14,22,7,5
1508967292015734,-5,-13,-32,-29,-30,-62,-29,-5
1508967292015734,-3,-6,11,8,10,11,-2,-1
