timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1508970587148792,2,-7,-1,0,-1,-12,-3,3
1508970587148792,-3,10,4,-4,-2,-3,-2,2
1508970587149732,1,1,1,-2,0,1,1,3
1508970587149732,1,-1,0,-1,-1,0,2,0
1508970587149732,-1,3,1,2,3,6,1,0
1508970587149732,3,-4,-4,3,2,2,1,0
1508970587150735,-1,-2,-1,-4,-4,-6,-2,-3
1508970587150735,-1,0,-1,0,-1,-1,-2,-2
1508970587161811,0,0,-3,-1,-1,0,-2,0
1508970587161811,2,-1,0,1,4,-2,-1,1
1508970587170937,-1,-6,1,0,-9,2,0,-1
1508970587170937,-1,3,9,3,6,0,3,2
1508970587176030,-3,-7,-8,1,1,-3,-1,-1
1508970587176030,1,5,3,-2,-2,0,0,0
1508970587192089,-3,-9,-5,-2,4,0,-1,-1
1508970587192089,-1,6,-2,-7,-21,-4,-5,-3
1508970587200108,1,3,12,-3,24,-1,-1,-1
1508970587200108,0,5,1,10,-1,10,3,1
1508970587215154,0,3,2,4,-16,-4,-1,-1
1508970587215154,0,-7,-19,-6,2,-4,1,2
1508970587223204,-2,1,3,4,-13,2,0,-1
1508970587223204,-3,-7,0,-8,-8,-7,-4,-4
1508970587236207,-3,-3,-18,-13,8,4,-2,0
1508970587236207,-1,-2,9,2,7,0,-1,-1
1508970587283490,-4,1,5,26,30,8,3,-2
1508970587283490,-6,-1,5,-7,-22,-3,-1,-1
1508970587284332,-1,1,0,0,21,11,0,-2
1508970587284332,-1,0,-1,0,-32,-10,-2,1
1508970587284332,0,-1,-4,-11,-25,-6,1,2
1508970587284332,3,2,-1,4,36,3,-1,-4
1508970587285335,6,-1,-3,-5,8,3,-1,-1
1508970587285335,2,6,1,-4,-34,-4,-12,-1
1508970587289496,-16,-10,-1,19,30,-2,16,-2
1508970587289496,33,10,3,-4,5,8,-5,5
1508970587296507,-40,-16,-4,4,-17,-6,0,-10
1508970587296507,14,-4,-4,-10,27,-4,4,0
1508970587303408,-23,-3,1,-5,-37,3,5,1
1508970587303408,-24,-19,-8,-9,-18,-7,-2,-8
1508970587318455,20,6,6,1,1,-5,13,10
1508970587318455,2,5,-7,1,8,22,-10,-3
1508970587326448,37,7,-5,-12,7,-9,-9,4
1508970587326448,-13,-1,6,6,11,-3,-3,1
1508970587350506,12,17,16,-2,-13,-6,-1,3
1508970587350506,-25,-11,-14,0,-3,-5,-5,-5
1508970587350506,11,9,-9,-9,3,2,-6,1
1508970587350506,-33,-29,-8,-3,7,-23,-18,-10
1508970587364567,0,-5,2,0,-36,9,-14,-9
1508970587364567,5,4,18,15,28,3,17,5
1508970587365554,14,5,-4,-9,12,10,-14,-3
1508970587365554,3,10,5,4,-28,-8,-6,0
1508970587386602,-5,-3,-9,4,6,-18,3,1
1508970587386602,4,-2,-7,-11,8,5,0,-1
1508970587387605,-12,-3,2,9,-13,-1,2,-6
1508970587387605,12,4,3,4,22,7,12,1
1508970587409894,-2,-3,-6,-4,5,5,-2,-2
1508970587409894,2,1,-1,-1,15,3,-9,-4
1508970587410818,-7,-6,2,-9,-29,-24,-4,-2
1508970587410818,3,7,7,17,-18,11,6,2
1508970587424106,7,1,-8,6,39,7,-5,2
1508970587424106,-5,-3,-1,-7,18,-12,-1,-2
1508970587425010,-7,-3,-3,-15,-50,-8,-8,-4
1508970587425010,6,9,9,20,0,11,12,0
1508970587447422,0,1,-10,-24,8,-5,0,1
1508970587447422,-2,0,15,30,-14,6,7,-2
1508970587447422,1,-3,1,-19,27,-4,6,2
1508970587447422,-5,7,-23,-11,-10,-4,-8,-1
1508970587470312,-10,-9,-2,8,-28,1,4,-2
1508970587470312,-3,-3,10,-7,18,-12,-30,-7
1508970587471303,2,5,-3,-13,-22,5,10,1
1508970587471303,-1,-6,2,5,12,10,19,5
1508970587484367,1,-1,-16,8,3,3,-1,-4
1508970587484367,5,3,-19,15,3,6,19,10
1508970587485329,-14,-14,60,-14,-29,-17,-31,-20
1508970587485329,0,-2,-10,-13,0,-2,18,11
1508970587507409,1,-1,-10,-14,1,-6,-14,-2
1508970587507409,0,-4,-19,-23,13,4,10,-3
1508970587507409,14,14,6,47,19,16,0,5
1508970587507409,-2,-2,-11,-11,-1,-12,-15,-6
1508970587537495,-14,-6,26,-17,-21,5,2,-1
1508970587537495,2,1,-35,9,28,-6,-8,-1
1508970587538467,30,0,6,-9,-6,2,6,7
1508970587538467,-30,3,-13,13,-13,-7,-10,-4
1508970587544692,2,-3,1,30,25,7,-8,-4
1508970587544692,0,-3,6,-13,-31,-12,0,-1
1508970587545645,-6,-8,-34,-21,-11,-2,2,-2
1508970587545645,21,-2,42,-6,3,13,11,-1
1508970587568810,-8,-6,-31,-13,-32,-42,-41,-9
1508970587568810,-2,10,56,16,11,39,-22,0
1508970587568810,7,19,-68,46,39,-20,3,5
1508970587568810,-7,-23,-16,-42,-24,23,22,2
1508970587589890,-7,3,-34,9,31,22,23,-3
1508970587589890,8,4,-45,-5,-20,17,-6,2
1508970587589890,-11,-11,-4,4,-8,-9,-12,-7
1508970587589890,3,9,-12,17,27,-5,-10,0
1508970587603948,15,3,-62,-1,2,2,16,10
1508970587603948,-27,-23,115,-36,-50,-37,-6,-18
1508970587604930,-3,9,-54,12,14,22,7,3
1508970587604930,14,16,-12,24,19,-14,-5,3
1508970587626966,-8,-18,21,-50,-11,-13,3,-2
1508970587626966,9,4,-34,5,3,-1,16,7
1508970587628001,7,14,-79,16,25,46,-31,3
1508970587628001,-14,-20,10,5,-4,-29,0,-16
1508970587649024,-17,-7,122,-26,-37,-22,-49,-16
1508970587649024,0,-2,-80,-15,-10,-21,40,9
1508970587650063,-3,-2,-55,2,20,-6,18,4
1508970587650063,8,6,24,-6,-1,-14,0,4
1508970587674095,0,3,-18,13,0,50,-62,-15
1508970587674095,-6,-8,37,-43,-6,-44,-12,-6
1508970587675102,-14,-21,-1,-23,-11,9,-2,-3
1508970587675102,3,-1,55,1,-14,9,-16,-4
1508970587687132,10,15,-68,31,17,-13,39,12
1508970587687132,2,4,24,39,-2,9,-14,-2
1508970587688155,-5,-1,2,-31,0,-9,12,2
1508970587688155,2,-2,-55,44,4,0,7,4
1508970587709187,-13,-12,78,-54,-27,21,-34,-16
1508970587709187,6,10,-32,18,2,9,-6,-8
1508970587710190,-5,-7,23,4,13,20,19,11
1508970587710190,-2,-1,-13,6,-4,-3,-6,-3
1508970587724249,9,12,-12,32,-3,-13,22,9
1508970587724249,2,-3,9,33,21,-1,5,4
1508970587732253,-7,-10,35,-38,-19,-20,-10,-12
1508970587732253,2,0,-38,-51,-16,-10,-17,-2
1508970587747308,8,10,27,15,5,52,11,6
1508970587747308,-7,-3,3,-16,-2,-26,0,-1
1508970587747308,2,-1,15,12,12,62,-12,-3
1508970587747308,6,9,18,46,10,6,7,0
1508970587769397,1,-1,-28,-11,-4,-35,5,0
1508970587769397,-7,-7,-42,-5,-22,-17,-13,0
1508970587770347,3,-5,41,30,22,4,16,3
1508970587770347,-1,9,20,25,8,5,-4,-2
1508970587785388,10,-5,13,-6,-3,-23,24,4
1508970587785388,-16,9,1,-23,6,12,-16,-2
1508970587792442,-7,-5,6,3,-9,-31,7,-7
1508970587792442,-12,-23,-5,-65,-6,25,-11,-7
1508970587807483,12,9,-9,29,3,-6,37,15
1508970587807483,8,5,7,-6,-1,-21,3,2
1508970587807483,-9,-9,-16,9,3,79,0,-7
1508970587807483,10,13,-13,-21,-9,-55,4,7
1508970587829545,-9,-4,3,-8,16,32,3,-2
1508970587829545,4,-14,-4,-2,-15,-1,8,-13
1508970587830530,-2,-9,17,-37,-17,-60,-15,-5
1508970587830530,3,-7,9,-1,2,16,8,8
1508970587843820,-3,-5,-21,-3,-7,4,4,6
1508970587843820,-8,-3,15,22,10,15,-4,-15
1508970587851701,9,9,31,13,-2,-27,-2,-4
1508970587851701,-2,-2,-43,-31,-15,-10,1,4
1508970587867097,9,-4,20,9,10,-22,18,24
1508970587867097,15,28,25,69,39,39,26,67
1508970587867943,-42,-4,-30,-31,-19,-36,-85,-96
1508970587867943,-4,15,11,-24,-28,16,10,14
1508970587891040,-28,-45,-76,-74,-28,20,-8,22
1508970587891040,-5,-11,-14,33,7,-17,1,-14
1508970587892006,1,3,40,62,7,-17,-81,-5
1508970587892006,24,39,39,-4,-14,54,84,65
1508970587904166,-29,23,4,-15,2,-36,-4,-44
1508970587904166,-18,-25,-17,-13,-16,-12,-72,-72
1508970587912208,17,1,16,-24,-7,-26,-21,35
1508970587912208,-23,-43,-32,-51,1,-18,-51,-41
1508970587927241,31,2,28,67,19,-17,12,46
1508970587927241,9,-3,23,-17,-2,22,29,13
1508970587928102,0,9,22,48,4,-42,27,-1
1508970587928102,-8,-25,11,-10,2,-3,-7,-11
1508970587949302,-1,3,-55,-9,0,-8,8,-1
1508970587949302,-12,-8,-78,-105,-43,27,-24,-23
1508970587950195,3,1,39,23,11,-23,33,14
1508970587950195,6,3,1,5,-7,72,11,15
1508970587964251,-5,3,-19,-9,2,-9,-18,-22
1508970587964251,-2,-6,46,-6,-8,0,0,1
1508970587972372,10,-4,-36,-26,-16,-1,29,37
1508970587972372,-7,11,5,-4,27,-38,27,-4
1508970587987370,-3,-4,49,13,7,-3,-33,-27
