timestamp,roll,pitch,yaw
1508970573489063,-0.348381,-1.00448,-2.93054
1508970573511837,-0.349077,-1.00392,-2.93108
1508970573526877,-0.350071,-1.00339,-2.93162
1508970573550042,-0.35142,-1.00297,-2.93204
1508970573572107,-0.352944,-1.00277,-2.93255
1508970573586295,-0.35478,-1.0025,-2.93247
1508970573610426,-0.356719,-1.00163,-2.93168
1508970573640598,-0.360267,-0.999817,-2.92974
1508970573663675,-0.366628,-0.996398,-2.92511
1508970573664640,-0.37343,-0.989787,-2.91874
1508970573684885,-0.383743,-0.979652,-2.90556
1508970573706382,-0.394527,-0.966396,-2.8873
1508970573724377,-0.408464,-0.948842,-2.87008
1508970573776669,-0.430973,-0.927258,-2.85197
1508970573777525,-0.463538,-0.901567,-2.83028
1508970573784537,-0.500447,-0.871706,-2.80599
1508970573804738,-0.538355,-0.836268,-2.78062
1508970573827687,-0.572797,-0.797684,-2.75803
1508970573850748,-0.599475,-0.756202,-2.7396
1508970573872009,-0.616224,-0.715113,-2.73233
1508970573888943,-0.630066,-0.67329,-2.73354
1508970573911166,-0.644254,-0.628566,-2.74147
1508970573932327,-0.663466,-0.580661,-2.7498
1508970573948228,-0.682808,-0.530126,-2.74914
1508970573970542,-0.697872,-0.477753,-2.73755
1508970573991846,-0.70995,-0.423659,-2.72352
1508970574007810,-0.712547,-0.369323,-2.71076
1508970574031076,-0.702899,-0.314442,-2.69432
1508970574052344,-0.691596,-0.256342,-2.67793
1508970574077520,-0.687225,-0.195046,-2.66311
1508970574090778,-0.681933,-0.1349,-2.65021
1508970574112093,-0.674511,-0.0762645,-2.63704
1508970574128245,-0.663179,-0.0160908,-2.62535
1508970574151475,-0.64612,0.0472844,-2.62037
1508970574172644,-0.627012,0.115022,-2.62002
1508970574188908,-0.611539,0.185106,-2.6224
1508970574210941,-0.600471,0.255505,-2.62215
1508970574240038,-0.59162,0.325709,-2.61657
1508970574248165,-0.58114,0.391052,-2.60652
1508970574271192,-0.563585,0.452483,-2.59315
1508970574292587,-0.54483,0.509247,-2.57508
1508970574307678,-0.526585,0.563178,-2.55114
1508970574330756,-0.505575,0.617017,-2.52425
1508970574353027,-0.482319,0.667298,-2.49864
1508970574368033,-0.460858,0.710138,-2.47097
1508970574391094,-0.436171,0.74523,-2.43569
1508970574413399,-0.40961,0.775057,-2.39559
1508970574427532,-0.384354,0.798409,-2.35617
1508970574451496,-0.371628,0.807376,-2.32462
1508970574473558,-0.370674,0.805144,-2.30421
1508970574487590,-0.373957,0.799281,-2.2928
1508970574524716,-0.38159,0.789395,-2.28866
1508970574533728,-0.388387,0.777968,-2.28797
1508970574547752,-0.399539,0.76693,-2.29306
1508970574570812,-0.411554,0.756858,-2.30046
1508970574593874,-0.42293,0.749254,-2.30915
1508970574613926,-0.431946,0.743807,-2.31716
1508970574630972,-0.437332,0.741798,-2.32296
1508970574653037,-0.440301,0.74355,-2.32724
1508970574674089,-0.441683,0.745483,-2.32908
1508970574691135,-0.44068,0.746083,-2.32903
1508970574713190,-0.439493,0.747133,-2.32828
1508970574727229,-0.439065,0.748877,-2.32793
1508970574757335,-0.438579,0.750324,-2.32754
1508970574772468,-0.439836,0.749199,-2.3279
1508970574796559,-0.442015,0.746819,-2.32973
1508970574818618,-0.445424,0.743565,-2.33416
1508970574833659,-0.45077,0.739644,-2.34122
1508970574857722,-0.459392,0.731936,-2.35054
1508970574878974,-0.470722,0.719887,-2.36355
1508970574893040,-0.485668,0.701972,-2.38031
1508970574916291,-0.503952,0.678312,-2.39891
1508970574938385,-0.523331,0.650789,-2.41786
1508970574952391,-0.542836,0.615717,-2.43388
1508970574976451,-0.563193,0.569264,-2.4455
1508970574998513,-0.586078,0.509837,-2.45574
1508970575019724,-0.611605,0.444476,-2.46791
1508970575035772,-0.62937,0.377012,-2.47712
1508970575058844,-0.633951,0.301063,-2.48539
1508970575081889,-0.635597,0.21738,-2.4928
1508970575103100,-0.640898,0.137203,-2.4992
1508970575118149,-0.646547,0.0602593,-2.50716
1508970575139475,-0.65916,-0.0167528,-2.51567
1508970575163512,-0.664421,-0.0942629,-2.52289
1508970575185566,-0.662652,-0.167638,-2.53332
1508970575199629,-0.658608,-0.233481,-2.54659
1508970575215645,-0.657456,-0.292782,-2.56564
1508970575238707,-0.65647,-0.349436,-2.58415
1508970575259927,-0.654913,-0.402852,-2.6047
1508970575275808,-0.650597,-0.45255,-2.62937
1508970575298963,-0.64302,-0.496463,-2.65335
1508970575327213,-0.622187,-0.532986,-2.68026
1508970575336102,-0.594878,-0.562431,-2.71134
1508970575358155,-0.577583,-0.588897,-2.74349
1508970575379256,-0.574372,-0.613637,-2.772
1508970575396379,-0.584893,-0.638705,-2.79276
1508970575418442,-0.594489,-0.677791,-2.81469
1508970575439850,-0.573802,-0.730906,-2.84627
1508970575455953,-0.521766,-0.794901,-2.87354
1508970575478060,-0.4623,-0.861745,-2.89451
1508970575500094,-0.398809,-0.923659,-2.9244
1508970575516113,-0.338412,-0.975368,-2.96429
1508970575538195,-0.286909,-1.02124,-3.01016
1508970575559625,-0.244564,-1.05775,-3.05531
1508970575575567,-0.209598,-1.08326,-3.09438
1508970575598606,-0.194241,-1.09537,-3.11723
1508970575626715,-0.201098,-1.08959,-3.12085
1508970575635700,-0.236933,-1.07583,-3.0999
1508970575658761,-0.264836,-1.06862,-3.0811
1508970575679862,-0.273251,-1.06428,-3.07235
1508970575695021,-0.284435,-1.05941,-3.05634
1508970575718149,-0.289591,-1.0538,-3.03927
1508970575741093,-0.287098,-1.04958,-3.02889
1508970575755165,-0.285197,-1.04658,-3.02145
