timestamp,x,y,z
1508969979941005,1.00635,-0.343262,0.321777
1508969979962101,0.955078,-0.460938,0.431641
1508969979977477,0.964355,-0.555664,0.572266
1508969980001515,0.925781,-0.510254,0.624512
1508969980022602,0.872559,-0.369629,0.627441
1508969980037642,0.741699,-0.36377,0.693359
1508969980090894,0.572266,-0.403809,0.751953
1508969980100921,0.455078,-0.585449,0.77832
1508969980105998,0.385742,-0.741699,0.818359
1508969980122978,0.333984,-0.773438,0.871094
1508969980143304,0.23291,-0.782227,0.873535
1508969980157227,0.141113,-0.702148,0.853516
1508969980181595,0.105957,-0.672852,0.799316
1508969980227904,0.0522461,-0.670898,0.799316
1508969980228796,-0.0136719,-0.69873,0.773926
1508969980241023,-0.168945,-0.756836,0.745605
1508969980263084,-0.152832,-0.723633,0.762207
1508969980278269,-0.0522461,-0.685547,0.76709
1508969980302185,-0.0869141,-0.637695,0.82666
1508969980323285,-0.152344,-0.763672,0.766113
1508969980338328,-0.270996,-0.743652,0.766113
1508969980361597,-0.202148,-0.605957,0.722656
1508969980383538,-0.228027,-0.604492,0.695313
1508969980405691,-0.22168,-0.722168,0.673828
1508969980421699,-0.267578,-0.726074,0.653809
1508969980442894,-0.323242,-0.599121,0.586426
1508969980466053,-0.288574,-0.565918,0.562988
1508969980481960,-0.310547,-0.574707,0.576172
1508969980503018,-0.32959,-0.616211,0.590332
1508969980525120,-0.398926,-0.623047,0.585938
1508969980542121,-0.479492,-0.54541,0.601563
1508969980564196,-0.463379,-0.510254,0.629883
1508969980585304,-0.477539,-0.530762,0.63623
1508969980609330,-0.549805,-0.569336,0.619141
1508969980624447,-0.59668,-0.556641,0.65332
1508969980645655,-0.600586,-0.515625,0.627441
1508969980661627,-0.595215,-0.551758,0.644043
1508969980684608,-0.619141,-0.604492,0.638184
1508969980705683,-0.604004,-0.601563,0.651367
1508969980721741,-0.57959,-0.584473,0.640137
1508969980744802,-0.587891,-0.562988,0.643066
1508969980766088,-0.566895,-0.587891,0.629883
1508969980782142,-0.530273,-0.613281,0.647949
1508969980804189,-0.569824,-0.59375,0.63623
1508969980825443,-0.577637,-0.569336,0.618164
1508969980842365,-0.589844,-0.560059,0.615723
1508969980864421,-0.601074,-0.563965,0.628418
1508969980885503,-0.550781,-0.578125,0.631836
1508969980901515,-0.564453,-0.578613,0.620605
1508969980924581,-0.594238,-0.56543,0.628418
1508969980945875,-0.582031,-0.585938,0.616211
1508969980961885,-0.545898,-0.588867,0.646973
1508969980984945,-0.558594,-0.586914,0.62207
1508969981005032,-0.572754,-0.586914,0.635254
1508969981022049,-0.571777,-0.595215,0.640625
1508969981044143,-0.562012,-0.583984,0.654297
1508969981065318,-0.539551,-0.588379,0.660156
1508969981082340,-0.538574,-0.581543,0.65625
1508969981104368,-0.557617,-0.576172,0.644531
1508969981125701,-0.557617,-0.589844,0.635254
1508969981141601,-0.515137,-0.595215,0.662109
1508969981164662,-0.503906,-0.57666,0.652344
1508969981185718,-0.488281,-0.594727,0.654785
1508969981209782,-0.479492,-0.588867,0.649902
1508969981223816,-0.470215,-0.595215,0.643066
1508969981246880,-0.455566,-0.615723,0.650391
1508969981268939,-0.434082,-0.617188,0.636719
1508969981283980,-0.421875,-0.617188,0.621094
1508969981307038,-0.395996,-0.631348,0.588867
1508969981329118,-0.378418,-0.653809,0.589355
1508969981352342,-0.370605,-0.689941,0.574707
1508969981367383,-0.368164,-0.683594,0.571289
1508969981389441,-0.256348,-0.666992,0.570801
1508969981410527,-0.232422,-0.650879,0.623535
1508969981426598,-0.272949,-0.654297,0.668945
1508969981449601,-0.336426,-0.605469,0.672363
1508969981470834,-0.27832,-0.593262,0.718262
1508969981494743,-0.182617,-0.647949,0.78418
1508969981509784,-0.213867,-0.664551,0.844727
1508969981530863,-0.223633,-0.692383,0.849609
1508969981546858,-0.0927734,-0.705566,0.87207
1508969981569074,0,-0.737305,0.88916
1508969981590129,-0.0419922,-0.708008,0.826172
1508969981607145,-0.0805664,-0.652832,0.780762
1508969981629212,-0.00195313,-0.679688,0.780762
1508969981650286,0.241211,-0.681152,0.831543
1508969981666330,0.325684,-0.725098,0.79834
1508969981689364,0.195313,-0.666992,0.786133
1508969981710446,0.168945,-0.597168,0.777832
1508969981726463,0.351563,-0.57666,0.822754
1508969981749524,0.566406,-0.581055,0.813965
1508969981770579,0.458496,-0.569336,0.765137
1508969981786625,0.304688,-0.502441,0.727539
1508969981809684,0.378418,-0.522949,0.722168
1508969981830741,0.643555,-0.536133,0.700195
1508969981846783,0.80127,-0.525391,0.736328
1508969981869849,0.662109,-0.309082,0.732422
1508969981890905,0.576172,-0.289063,0.532715
1508969981906071,0.681152,-0.337891,0.549805
1508969981929160,0.864258,-0.484375,0.544922
1508969981950337,0.926758,-0.513184,0.507813
1508969981966234,0.875977,-0.349121,0.466797
1508969981989291,0.889648,-0.207031,0.416992
1508969982012353,0.919922,-0.17627,0.368652
1508969982026390,1.00488,-0.214355,0.320801
1508969982049449,1.06836,-0.100098,0.484863
1508969982071717,0.993164,-0.101563,0.800293
1508969982086690,0.794922,-0.135254,0.70166
1508969982109727,0.824219,-0.107422,0.584473
