timestamp,roll,pitch,yaw
1508971854719453,-0.364598,-1.09215,0.0201203
1508971854742517,-0.361245,-1.09159,0.0171177
1508971854766579,-0.361787,-1.09111,0.0161826
1508971854781126,-0.36229,-1.09051,0.0159279
1508971854802211,-0.362615,-1.0904,0.0162177
1508971854825838,-0.363627,-1.0892,0.0191051
1508971854879714,-0.363255,-1.08801,0.0218113
1508971854880688,-0.362798,-1.08695,0.0237047
1508971854887794,-0.361412,-1.08618,0.0236841
1508971854908002,-0.361495,-1.08531,0.022589
1508971854923042,-0.362884,-1.08454,0.0209838
1508971854946331,-0.365437,-1.0836,0.0205862
1508971854989709,-0.367908,-1.08265,0.0210788
1508971854999747,-0.36846,-1.08257,0.0214945
1508971855005656,-0.367487,-1.08225,0.0225957
1508971855020762,-0.366772,-1.08215,0.0235916
1508971855042843,-0.365124,-1.08259,0.0234103
1508971855073132,-0.363581,-1.0826,0.0227454
1508971855089173,-0.362028,-1.08208,0.0224273
1508971855111232,-0.360606,-1.08227,0.0229198
1508971855134366,-0.359417,-1.08248,0.0235442
1508971855149407,-0.357918,-1.08246,0.0246452
1508971855171656,-0.356025,-1.08144,0.027266
1508971855193716,-0.351867,-1.0801,0.0292253
1508971855208756,-0.349692,-1.07881,0.0275685
1508971855231921,-0.359749,-1.07446,0.0302714
1508971855253981,-0.390887,-1.0599,0.0440114
1508971855275179,-0.440197,-1.03442,0.0699358
1508971855291203,-0.494919,-0.997992,0.102662
1508971855314323,-0.542355,-0.951199,0.135584
1508971855335625,-0.57841,-0.894112,0.168823
1508971855351634,-0.603956,-0.829981,0.200357
1508971855375694,-0.623464,-0.758816,0.23038
1508971855394883,-0.647197,-0.682666,0.258879
1508971855411818,-0.682958,-0.60125,0.294175
1508971855434085,-0.719838,-0.515812,0.334765
1508971855455167,-0.746416,-0.432176,0.370651
1508971855471206,-0.770586,-0.348154,0.40329
1508971855494247,-0.794047,-0.260923,0.440671
1508971855515341,-0.799517,-0.173752,0.472878
1508971855539381,-0.7938,-0.0878004,0.49599
1508971855553506,-0.783174,-0.00343836,0.510207
1508971855575565,-0.777962,0.0807542,0.524312
1508971855591604,-0.774516,0.160381,0.53625
1508971855621683,-0.765339,0.232115,0.544252
1508971855635070,-0.755003,0.296866,0.554388
1508971855651959,-0.747995,0.356507,0.564673
1508971855674028,-0.739113,0.411879,0.57388
1508971855695225,-0.72585,0.460452,0.58375
1508971855711176,-0.710834,0.501609,0.597433
1508971855734177,-0.699759,0.532015,0.612258
1508971855755260,-0.692103,0.554853,0.625545
1508971855771274,-0.67914,0.571921,0.64111
1508971855794368,-0.666056,0.584652,0.65475
1508971855815391,-0.658887,0.593172,0.665688
1508971855837450,-0.653983,0.595993,0.673335
1508971855855499,-0.653325,0.591094,0.67479
1508971855874518,-0.653132,0.583464,0.675537
1508971855897579,-0.653809,0.576247,0.674075
1508971855913622,-0.657553,0.566848,0.667599
1508971855934678,-0.657997,0.553878,0.661189
1508971855950721,-0.659068,0.53891,0.654519
1508971855979832,-0.662664,0.521684,0.646808
1508971855996847,-0.667819,0.501713,0.637151
1508971856018904,-0.675418,0.478071,0.627403
1508971856040043,-0.686563,0.449816,0.61413
1508971856056126,-0.6981,0.419077,0.599626
1508971856079157,-0.712428,0.38774,0.581534
1508971856100501,-0.731875,0.352184,0.562447
1508971856116424,-0.752507,0.314341,0.544015
1508971856139479,-0.771532,0.271814,0.523555
1508971856160541,-0.794158,0.227849,0.49937
1508971856175581,-0.817327,0.186099,0.476409
1508971856198750,-0.832606,0.153433,0.458003
1508971856219970,-0.840193,0.139923,0.441736
1508971856236244,-0.846646,0.13386,0.429506
1508971856259273,-0.85106,0.134106,0.421247
1508971856281554,-0.851272,0.138098,0.415344
1508971856296725,-0.847485,0.144119,0.411773
1508971856318792,-0.842483,0.152889,0.411844
1508971856340045,-0.834808,0.163928,0.41539
1508971856356009,-0.828111,0.175633,0.422067
1508971856379103,-0.821604,0.183608,0.426817
1508971856400275,-0.816078,0.190535,0.431781
1508971856416172,-0.809314,0.196691,0.437688
1508971856439233,-0.805393,0.202035,0.445314
1508971856460492,-0.802341,0.20711,0.452813
1508971856482543,-0.799217,0.211578,0.45806
1508971856498585,-0.796401,0.215988,0.46338
1508971856519642,-0.794415,0.218162,0.468347
1508971856535694,-0.790938,0.217927,0.473721
1508971856558746,-0.788014,0.213074,0.47816
1508971856581816,-0.7857,0.202009,0.483493
1508971856595985,-0.784388,0.18595,0.487599
1508971856619177,-0.780402,0.166933,0.492261
1508971856641269,-0.771353,0.14514,0.497013
1508971856656304,-0.760869,0.115018,0.500519
1508971856679358,-0.753933,0.0755673,0.501509
1508971856701395,-0.749338,0.0301779,0.502658
1508971856722493,-0.742428,-0.0131255,0.503055
1508971856739496,-0.735005,-0.0617951,0.500971
1508971856761685,-0.738575,-0.116277,0.496125
1508971856783054,-0.743868,-0.166404,0.489002
1508971856799120,-0.735735,-0.211145,0.481658
1508971856821173,-0.718485,-0.254028,0.473206
1508971856842245,-0.705428,-0.302804,0.46227
1508971856859385,-0.700718,-0.354105,0.451716
1508971856881548,-0.69156,-0.403398,0.443071
1508971856902838,-0.667572,-0.449539,0.434981
1508971856919030,-0.640507,-0.495865,0.423634
1508971856941172,-0.624466,-0.549295,0.408846
1508971856963182,-0.610216,-0.606881,0.390002
1508971856979365,-0.594901,-0.662648,0.37304
1508971857008730,-0.584099,-0.712616,0.358268
1508971857023029,-0.576363,-0.766791,0.338789
1508971857038942,-0.550528,-0.819086,0.302582
1508971857061974,-0.513708,-0.860766,0.258178
1508971857090374,-0.483695,-0.895703,0.212909
1508971857099465,-0.461462,-0.930815,0.164734
1508971857121735,-0.460384,-0.958239,0.127815
1508971857143004,-0.46543,-0.978124,0.0992344
1508971857159064,-0.466117,-0.992138,0.0807429
1508971857181224,-0.463691,-1.00195,0.0759034
